,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Alcelaphini",,,,4,"UM2","max",2730,353.813812,257.397186,33.712978,21.88229,25.932301,58.481861,8.0478,29.58156,15.85764,14.01648,5.46392,23.55921,3.16514,9.87162,1.11495,1.17596,2.96969,8.0437,3.11602,1.76497,3.10642,4.12655,2.19762,8.21708,1.60066,5.92258,1.02075,1.94962,0.50817,0.79777,1.34218,2.04998,0.73881,0.94887,2.06948,0.47474,0.78881,1.19268,0.45652,0.5064,0.64723,0.81516,0.29791,0.6869,0.4282,0.15682,0.64297,0.91595,0.44024,0.35619,0.5417,0.47204,0.17607,0.59313,0.26011,0.04403,0.37217,0.33878,0.11889,0.04319
"Extant","Alcelaphini",,,,4,"UM2","max",2734,378.460205,244.640198,11.54168,32.13121,14.2278,49.874908,5.51277,27.67149,10.1483,12.3681,4.73394,15.76636,1.52364,12.28664,2.68137,4.89781,2.47236,7.66444,1.15002,5.62638,3.8597,6.58173,0.5598,6.27375,1.61002,2.60697,1.78569,2.93371,0.77413,2.21098,1.51754,2.40973,1.73039,0.25703,0.45563,0.35448,1.33617,0.73354,0.79433,0.66294,0.34443,0.31387,0.29772,0.82746,0.35406,0.1746,0.41722,0.4127,0.18856,0.05668,0.30419,0.08845,0.69305,0.44294,0.29171,0.06039,0.12587,0.06043,0.27065,0.29634
"Extant","Alcelaphini",,,,4,"UM2","max",2737,371.635803,265.648895,31.239901,10.29392,28.969139,61.121159,4.60806,31.67766,16.172741,13.9649,5.35115,18.614189,0.83351,14.14081,2.2343,4.1619,2.43151,8.55465,3.16564,6.04502,2.23812,6.04897,0.95193,6.20493,0.50234,3.28629,2.96542,2.53235,1.16974,3.8106,0.95502,0.82586,0.4536,0.90751,0.25987,2.11943,0.86775,1.06359,1.36712,0.59517,0.95867,1.15717,0.24699,0.78256,0.16858,0.35669,0.06089,0.68671,0.35803,0.58974,0.36688,0.7419,0.37772,0.15461,0.29949,0.44806,0.07245,0.53323,0.26271,0.04633
"Extant","Alcelaphini",,,,4,"UM2","max",2748,357.806488,266.408295,9.53488,24.856791,9.71179,49.3647,3.35681,20.093691,12.18064,12.24036,4.39619,17.39213,1.72183,9.95933,0.72305,2.44984,2.56399,10.29678,1.15455,1.44665,1.98777,4.19379,2.22983,6.03832,1.21192,4.27149,0.59956,0.67917,1.21963,1.579,1.34892,2.47564,0.39219,1.86826,0.40584,1.13667,0.52428,0.50602,0.05445,1.40203,0.59357,0.68319,0.80001,0.78388,0.37841,0.40252,0.39188,0.86295,0.08869,0.2362,0.30854,0.24859,0.42631,0.4261,0.16554,0.1166,0.28388,0.1882,0.28458,0.1231
"Extant","Alcelaphini",,,,4,"UM2","max",2752,372.243591,261.011993,34.466541,6.73477,26.18755,68.125702,2.17724,35.207432,17.14216,6.63453,5.48257,22.738091,1.97704,10.18856,2.08245,8.24497,2.89541,8.34979,3.93406,6.26895,3.24169,4.28083,1.88103,8.92346,0.95322,3.46148,2.28092,1.57682,1.83448,3.08187,1.49426,1.70456,1.33898,1.57938,1.02005,1.55911,0.67048,0.87497,1.37519,1.17997,0.76821,0.57562,0.64302,0.30833,0.20822,1.2408,0.39307,0.50562,0.10577,0.65564,0.21028,0.50916,0.09132,0.66029,0.25082,0.43933,0.39958,0.42702,0.18944,0.28595
"Extant","Alcelaphini",,,,4,"UM2","max",2756,351.013001,254.581696,13.0637,16.518761,17.27453,54.915039,8.46364,19.07501,14.00566,17.003611,3.44994,12.27876,1.95075,10.78099,1.39604,2.31427,2.32486,6.68924,3.36143,4.71675,1.28812,6.09432,1.88981,5.0388,0.88426,3.3222,1.88128,2.09776,1.09518,2.2103,1.03625,0.76897,0.39681,0.87998,0.44552,1.32147,0.48158,1.1834,0.95989,0.32937,0.9343,0.55961,0.54587,0.82687,0.24185,0.44892,0.37804,0.46479,0.25631,0.65611,0.51591,0.06612,0.27846,0.18917,0.30316,0.39489,0.11923,0.25785,0.23233,0.13715
"Extant","Alcelaphini",,,,4,"UM2","max",2760,365.037689,252.2164,28.79748,18.74477,21.21838,60.57637,8.37251,29.64159,15.1307,16.53718,5.49431,10.86585,2.94531,16.515801,3.31974,7.44927,3.0819,11.20427,2.16954,2.88198,3.44402,7.70231,1.17822,3.26175,2.02286,2.72664,2.08484,5.03511,0.82863,2.69772,0.68315,1.68622,0.97024,0.95046,1.10213,1.30551,1.39409,1.121,1.03239,0.7028,0.41479,0.27897,0.38888,0.75234,0.83325,0.51814,0.36678,0.1934,0.28282,0.72642,0.56576,0.21638,0.58968,0.35813,0.14856,0.46233,0.21061,0.27978,0.70661,0.14872
"Extant","Alcelaphini",,,,4,"UM2","max",3234,391.744385,259.283997,14.63086,17.424601,33.08522,61.800968,9.54634,28.393551,12.1186,18.344601,5.46151,12.42902,0.62836,13.62177,4.36455,5.91891,2.66058,5.22024,3.23894,11.4414,4.47809,3.96805,1.12319,2.43384,1.80637,5.51414,3.91811,2.30261,0.98676,1.62264,1.23171,2.002,1.04436,1.05392,1.9606,1.05802,0.92502,1.96493,1.35549,1.07696,0.45096,0.65502,0.65524,0.87752,0.31573,0.44473,0.95361,0.44868,0.4888,0.87535,0.3095,0.27965,0.32979,0.46244,0.11649,0.50785,0.21022,0.42375,0.18837,0.12833
"Extant","Alcelaphini",,,,4,"UM2","max",4181,351.540497,241.037903,10.84329,26.765301,18.667061,59.20528,6.68524,30.964689,11.80421,11.00927,2.74186,21.311029,2.37299,10.08448,3.15558,5.05961,1.61438,5.91723,2.69644,6.21477,3.25793,6.5786,0.78179,6.45814,1.01714,1.19781,3.57263,2.29728,1.5224,3.9406,0.80871,1.84466,1.01085,0.03688,0.30094,1.30377,1.14603,0.52042,1.42062,0.50048,0.72328,1.11767,0.14758,0.44065,0.14245,0.67213,0.16707,0.22338,0.34398,0.23294,0.67317,0.42834,0.4747,0.06628,0.31371,0.42675,0.20284,0.22442,0.22686,0.17133
"Extant","Alcelaphini",,,,4,"UM2","max",4184,348.067688,207.969193,11.4147,20.09495,21.79677,46.402432,9.1509,34.522831,6.70211,10.03733,4.70162,17.615259,1.58974,12.98394,3.71852,5.85008,1.05966,4.87293,2.20505,5.01481,3.03758,6.25748,0.89939,2.49779,0.84884,1.33005,2.94772,2.66108,0.66635,2.01549,0.92418,0.31282,0.56482,1.64951,1.24625,0.16529,0.62034,0.62668,0.56419,0.49456,0.49336,0.17327,0.5346,0.56706,0.09857,0.24967,0.39831,0.53019,0.16092,0.10767,0.20832,0.20753,0.17838,0.1622,0.26049,0.53899,0.28535,0.18217,0.3515,0.53068
"Extant","Alcelaphini",,,,4,"UM2","max",4567,360.531006,180.757095,13.17875,32.809101,24.99383,44.508839,3.39996,30.59573,9.35439,17.86545,2.55623,10.17294,2.82906,11.22291,1.26108,1.63787,3.04094,3.26427,0.86962,8.51488,1.41274,5.40818,0.82983,2.75922,0.82519,1.10718,1.35464,3.98404,1.77444,2.34447,1.20451,1.05216,0.2713,1.46987,0.75455,1.36002,0.46344,1.17367,0.96359,0.6728,0.9519,0.67404,0.46209,0.6056,0.90277,0.48773,0.57029,0.78205,0.20347,0.67779,0.64588,0.8557,0.19691,0.13457,0.31207,0.50501,0.53167,0.31001,0.56358,0.36992
"Extant","Alcelaphini",,,,4,"UM2","max",4570,365.955811,256.729187,37.917,2.001,22.684891,71.680573,3.42092,31.42878,14.94516,13.94784,2.91078,19.8883,3.15927,11.22234,1.04691,5.8281,1.11316,10.29116,4.79758,3.20774,2.12722,3.71927,1.63101,6.67525,1.77068,2.88499,1.97724,0.60239,1.59675,3.63384,1.50559,2.53179,0.32334,2.16074,0.46973,1.4586,0.44095,0.64508,0.93327,1.30688,0.7005,0.56604,0.90933,0.34816,0.52765,1.07713,0.19481,0.52278,0.54418,0.39294,0.38271,0.37123,0.31493,0.65192,0.56657,0.29944,0.68467,0.17346,0.15301,0.01389
"Extant","Alcelaphini",,,,4,"UM2","max",4575,349.919403,179.720398,48.620911,27.663019,32.723782,73.077171,6.53794,25.051251,11.97457,12.38609,1.4227,12.11758,2.95122,6.85196,4.79394,4.05282,4.35074,5.75593,1.5287,2.00483,2.23261,4.87512,3.66289,5.53375,1.19878,2.552,0.44722,1.82434,1.85763,3.19677,1.21669,1.82902,0.10191,1.53086,1.29948,0.33126,0.88666,1.04997,0.73836,0.46699,0.79459,0.16758,0.51968,0.6686,0.27928,0.46009,0.35602,0.23111,0.31384,0.53224,0.58418,0.2193,0.48695,0.23238,0.15118,0.43075,0.03267,0.58339,0.18183,0.48581
"Extant","Alcelaphini",,,,4,"UM2","max",4578,389.3526,266.498505,14.96996,19.25555,18.97159,56.666351,6.08358,31.62944,13.21514,18.22476,4.59284,13.3605,0.84696,14.42581,2.17724,5.40424,2.74034,8.06046,1.92758,5.61518,2.05063,8.88994,1.2143,4.41435,1.66862,2.39423,2.12172,4.02014,1.73625,2.20903,0.9834,1.50083,0.94011,1.88401,0.71968,0.92985,1.95634,0.42319,0.78015,1.5453,0.4792,0.83705,0.22258,0.73894,0.53111,0.69433,0.38728,0.53957,0.44532,0.69814,0.83542,0.52306,0.51984,0.37248,0.02773,0.44705,0.33906,0.40832,0.36881,0.42058
"Extant","Alcelaphini",,,,4,"UM2","max",4581,351.540497,241.037903,10.84329,26.765301,18.667061,59.20528,6.68524,30.964689,11.80421,11.00927,2.74186,21.311029,2.37299,10.08448,3.15558,5.05961,1.61438,5.91723,2.69644,6.21477,3.25793,6.5786,0.78179,6.45814,1.01714,1.19781,3.57263,2.29728,1.5224,3.9406,0.80871,1.84466,1.01085,0.03688,0.30094,1.30377,1.14603,0.52042,1.42062,0.50048,0.72328,1.11767,0.14758,0.44065,0.14245,0.67213,0.16707,0.22338,0.34398,0.23294,0.67317,0.42834,0.4747,0.06628,0.31371,0.42675,0.20284,0.22442,0.22686,0.17133
"Extant","Alcelaphini",,,,4,"UM2","max",4586,345.58139,252.303406,24.105721,18.06546,16.60569,60.488998,8.16615,13.45753,13.37748,19.93264,2.60948,7.7939,1.82168,9.59502,1.64419,5.01419,1.27472,6.54486,2.81954,1.97024,1.16074,6.12106,1.82437,3.3052,0.5408,3.97948,0.76851,2.26391,1.53584,1.13268,1.3587,2.22634,0.46992,0.08423,0.54124,0.38638,0.50652,1.5335,0.78753,1.02679,0.43711,0.41337,0.59659,0.84132,0.28475,0.81572,0.11194,0.42198,0.30162,0.37725,0.01134,0.63501,0.09122,0.11166,0.03757,0.42161,0.04822,0.45034,0.25085,0.3705
"Extant","Alcelaphini",,,,4,"UM2","max",4590,369.069885,254.843597,21.062321,5.48721,19.39015,64.277039,2.55684,27.58676,10.92919,13.57208,2.75812,17.727381,3.01538,10.80526,2.42755,6.16678,0.52284,6.39329,4.23117,4.62001,1.51957,5.86046,0.18125,5.49596,1.01884,1.24267,2.33486,2.49623,0.87075,3.84598,0.9611,1.74883,0.25026,0.60244,0.65955,1.44793,0.26985,0.99583,0.99265,0.39898,0.21644,0.91913,0.17844,0.5018,0.59768,0.33602,0.43026,0.34556,0.30248,0.6998,0.75989,0.27875,0.31694,0.17019,0.26764,0.49485,0.26323,0.29256,0.2865,0.22999
"Extant","Alcelaphini",,,,4,"UM2","max",4594,336.104309,246.930496,27.540701,15.61089,28.578159,66.150436,5.21336,9.30039,16.78467,22.88364,0.66996,8.42444,3.41244,11.33981,0.91546,1.5223,0.41584,8.57459,2.38052,2.73665,2.69277,5.45668,0.95476,2.306,1.85779,2.16178,0.99384,2.31007,1.47057,1.93382,1.06898,1.10365,1.13285,1.33214,0.67795,0.91347,0.26488,1.11267,0.15674,0.67746,0.62468,0.68236,1.04253,0.906,0.43611,0.46048,0.61072,0.26458,0.31763,1.11569,0.21992,0.262,0.31914,0.39634,0.22349,0.50043,0.3725,0.43075,0.57903,0.08095
"Extant","Alcelaphini",,,,4,"UM2","max",4598,318.574188,233.7052,15.67034,7.27336,27.79953,62.267899,5.3452,28.02573,14.26614,16.82683,3.37243,13.8918,1.36211,10.71184,2.92748,3.48219,0.52319,6.85792,2.51608,9.5912,3.04296,6.76074,1.92052,2.68792,1.25148,3.41564,3.48533,4.06901,1.28073,1.47254,1.88362,1.16635,0.523,1.87298,0.82459,0.86487,1.64608,0.94905,1.33916,2.05496,0.86711,0.76273,0.33061,0.93146,0.19563,1.34776,0.39772,0.65601,0.39097,0.118,0.30093,0.59015,0.37,0.57139,0.36861,0.42983,0.27958,0.6486,0.21181,0.47548
"Extant","Alcelaphini",,,,4,"UM2","max",4601,758.091614,554.9151,41.923962,13.76075,46.322552,139.969696,7.78264,66.065529,33.310001,29.941099,7.84478,41.95398,9.44259,19.97311,7.80479,9.96219,2.9878,4.97461,12.00699,13.18191,5.35377,16.853571,2.08957,8.229281,2.22731,6.22294,4.77945,8.88775,2.2176,3.48517,2.04608,0.65236,2.75795,6.65824,1.22328,0.53537,0.78806,1.35963,2.5085,4.68098,0.70273,1.26911,0.62542,2.60245,0.92308,2.99745,1.04249,2.02348,0.98711,0.55004,1.74939,2.45832,0.17111,1.12862,1.04933,1.19554,0.6954,1.52061,0.91509,1.05114
"Extant","Alcelaphini",,,,4,"UM2","max",4605,371.642212,226.149307,15.32609,23.09708,22.661011,52.25383,5.44369,28.42009,7.43166,13.12862,6.1665,7.31042,0.5187,17.10146,3.93752,5.95522,1.36665,6.53319,0.85448,8.29005,4.71648,5.86214,1.15511,1.43132,1.58264,3.96593,2.084,5.18305,0.98214,0.2737,0.87792,0.70629,1.06367,2.3438,1.16735,0.54154,1.31839,0.43592,0.64442,2.01056,0.5746,0.22998,0.54094,0.23861,0.65167,0.4809,0.19553,0.20248,1.0317,0.13773,0.26228,0.3846,0.39725,0.22977,0.80729,0.09837,0.21685,0.12374,0.32593,0.07007
"Extant","Alcelaphini",,,,4,"UM2","max",4608,379.185303,244.923004,25.77853,24.327601,22.9608,59.610771,9.89826,34.734451,10.79075,21.285601,6.20625,13.25534,1.91511,13.42678,3.42552,8.23906,2.82232,6.64398,1.90421,5.35194,4.50947,9.96603,1.58531,4.15473,3.04976,2.20994,1.91654,4.11206,0.95064,0.82363,1.46899,0.61083,0.75447,1.47099,0.14253,0.69553,1.36398,0.39201,1.17756,1.41444,0.86619,0.96872,1.04121,0.71413,1.1422,0.71063,0.33336,0.09821,0.75099,0.23751,0.90099,0.30237,0.57185,0.27853,0.13115,0.42064,0.33599,0.33548,0.05877,0.63709
"Extant","Alcelaphini",,,,4,"UM2","max",4611,373.548004,258.059692,31.35054,11.73346,24.802839,69.253929,3.89044,22.650009,13.51883,16.15147,1.54734,10.56878,4.07445,6.72508,3.52473,7.24952,2.50325,4.53245,3.32474,5.83415,1.90433,6.59428,2.43276,7.30363,1.67339,2.74597,0.73387,3.54226,2.32035,4.8199,0.57893,0.99663,1.12441,2.02822,1.58589,2.82619,0.62403,0.5766,0.77778,1.79169,0.87562,2.06454,0.55241,0.92132,0.53673,1.47211,0.18974,0.7785,0.53696,0.48238,0.27858,1.06742,0.67484,0.65392,0.75621,0.202,0.12627,1.08464,0.2925,0.34211
"Extant","Alcelaphini",,,,4,"UM2","max",4615,412.827911,222.893906,29.25144,18.808069,22.193979,66.555801,6.06482,40.821869,15.00347,11.7564,4.11096,15.33008,9.54069,8.77852,1.3574,3.58336,2.78552,2.73209,3.22759,4.44857,4.0542,8.75672,3.05538,4.21159,1.0595,3.13817,3.39004,4.31064,0.45004,0.99133,2.38761,2.05987,1.84961,2.32099,0.11475,0.0694,1.33009,1.49429,0.53635,2.89991,0.9081,0.23992,1.37723,1.51624,0.31889,1.2746,0.63709,0.59862,0.64013,0.63485,0.20306,0.75427,0.1709,0.31605,0.49635,0.25035,0.41579,0.58111,0.11599,0.42193
"Extant","Alcelaphini",,,,4,"UM2","max",4623,345.707001,226.722794,18.586,18.573071,23.221331,54.649071,7.14858,24.45834,12.30903,16.085671,5.85523,8.40473,0.95266,16.04113,3.63998,4.36112,3.50759,5.9652,3.10506,6.30402,3.73247,6.42641,0.64679,3.73089,2.69538,3.13714,2.27837,3.60686,0.31496,1.34807,0.68181,0.57126,1.24645,1.52398,0.21557,0.99007,1.64876,0.7604,0.57912,0.93175,0.06881,0.40881,0.18367,0.57717,0.35786,0.42096,0.32061,0.65476,0.30508,0.31507,0.53227,0.41157,0.12916,0.3503,0.34884,0.48116,0.39441,0.21246,0.35193,0.2055
"Extant","Antilopini",,,,5,"UM2","max",3131,216.996994,163.762894,37.74868,40.380669,21.832001,56.13681,6.65328,21.35076,14.71572,6.06711,6.14597,13.89303,3.37073,5.75213,3.35473,5.93086,0.59407,2.07876,1.60576,1.20462,0.91974,0.94282,0.7432,3.87325,0.63073,1.79729,0.71541,3.89699,1.44137,0.9259,0.49788,0.44468,0.53599,1.4059,0.3182,0.42104,0.5007,0.38611,0.49426,0.85484,0.52008,0.26809,0.52948,0.74608,0.27581,0.53006,0.1991,0.11181,0.40796,0.67205,0.34775,0.02021,0.37912,0.20873,0.20986,0.5149,0.14544,0.10758,0.24772,0.4021
"Extant","Antilopini",,,,5,"UM2","max",3135,218.985397,175.350998,30.15563,32.210121,23.206381,49.802212,10.91551,17.652121,14.67178,11.83569,7.92351,11.32887,3.93952,5.67458,1.09638,4.96777,2.54352,6.31663,0.4581,1.8996,1.41214,3.43502,1.2299,1.85215,0.99328,2.02926,0.44226,2.64042,0.79369,1.6148,0.21959,0.1909,0.57148,1.66771,0.99444,0.91128,0.40679,1.05704,0.57865,0.39685,0.25858,0.81645,0.35943,0.66397,0.16182,0.41144,0.62957,0.41621,0.28832,0.45495,0.46819,0.51473,0.06139,0.18443,0.17396,0.21283,0.06748,0.43578,0.1732,0.08942
"Extant","Antilopini",,,,5,"UM2","max",3139,209.046997,175.839493,38.913342,50.027302,14.62192,54.454151,13.2147,16.767679,12.5262,11.54559,7.68051,8.0118,2.65341,3.86831,1.51917,5.52946,1.27824,3.68009,0.93259,1.87912,0.87288,3.44431,0.98589,1.63229,1.59773,1.80203,0.4361,2.11696,0.97613,1.21985,0.45577,1.10298,0.06605,1.25992,0.55226,0.37971,0.55252,1.62202,0.69394,0.23659,0.18173,0.74228,0.07686,0.55318,0.17666,0.40424,0.11569,0.35628,0.33377,0.41683,0.20712,0.31146,0.34423,0.67413,0.24307,0.13789,0.11081,0.51026,0.14764,0.3345
"Extant","Antilopini",,,,5,"UM2","max",3143,220.048599,142.831497,8.818,9.484901,16.15279,32.060619,4.54416,21.647579,8.42967,3.97755,1.45737,12.36625,3.50993,2.66846,1.49482,1.47661,2.52494,1.72837,1.78321,4.0334,1.68696,3.66064,1.18886,3.16904,0.32309,0.55757,0.46961,0.26029,0.04078,0.87953,0.81219,1.01343,0.68321,0.90003,0.34669,0.97335,0.4994,0.4387,0.17328,0.331,0.1216,0.50995,0.2836,0.22607,0.19837,0.32504,0.12792,0.30979,0.06098,0.2391,0.07146,0.15728,0.16859,0.26524,0.08213,0.30466,0.08276,0.2888,0.11349,0.18387
"Extant","Antilopini",,,,5,"UM2","max",3147,230.503006,158.510696,31.86821,32.275871,18.41103,46.810768,7.92762,15.16556,9.02993,10.02616,3.70025,7.57244,1.89107,6.75194,4.04116,1.39075,1.12546,4.96128,1.16421,3.04082,1.67433,2.48918,0.51334,1.16459,0.3925,2.17096,0.62352,0.37052,0.60297,1.09252,0.26129,1.83915,0.70447,0.48,0.47597,1.12964,0.35109,0.64755,0.40289,0.1819,0.05032,0.48196,0.19331,0.29117,0.35974,0.14092,0.46815,0.41464,0.19489,0.3557,0.14023,0.32867,0.37158,0.421,0.07619,0.35693,0.06574,0.09349,0.24513,0.14959
"Extant","Antilopini",,,,5,"UM2","max",3151,239.5849,163.031006,16.23844,9.86886,24.795281,47.342159,8.25498,24.90921,11.0498,6.97174,4.83132,17.857161,2.89829,6.01232,1.31182,3.37332,0.88142,6.72052,1.10421,1.32249,1.4527,4.76098,0.75416,3.72798,0.26136,1.71445,0.94421,0.29824,1.23153,1.96021,0.73035,0.86791,0.70436,1.24651,0.61198,0.81325,0.61144,0.94178,0.35028,0.62072,0.34155,0.37228,0.27669,0.69182,0.11061,0.54202,0.18445,0.20716,0.16665,0.4565,0.08186,0.23884,0.28693,0.29473,0.09201,0.47166,0.11197,0.13366,0.06623,0.24571
"Extant","Antilopini",,,,5,"UM2","max",3155,220.615906,133.385407,22.703199,9.9208,14.83104,45.18689,4.34468,20.51088,9.22785,4.68541,3.06356,16.03158,3.62741,2.70236,1.151,0.27042,1.44166,5.33913,2.4449,1.74891,1.43353,3.17964,1.33851,3.36175,0.4572,2.42156,0.17122,0.88159,0.88878,0.98253,0.4035,0.90974,0.3405,0.70708,0.49092,0.43603,0.37921,0.78583,0.21447,0.66517,0.47176,0.68212,0.33103,0.58092,0.1653,0.36577,0.14768,0.02416,0.22303,0.48616,0.17574,0.28517,0.29067,0.33344,0.16092,0.26699,0.08913,0.17056,0.04453,0.20515
"Extant","Antilopini",,,,5,"UM2","max",3160,213.343597,160.234207,34.424912,38.301579,17.096279,54.145699,10.05045,18.41424,14.31987,6.58236,7.57892,13.21894,3.95304,6.13344,2.95801,7.09758,1.02757,4.12386,1.94718,1.06003,1.42345,2.57684,0.89679,1.5516,0.89888,1.30966,0.32143,2.75709,1.31458,1.64465,0.19839,1.25104,0.26062,1.69657,1.01489,0.18348,0.2397,1.17706,0.60142,0.15381,0.69789,0.48186,0.22931,0.90259,0.32921,0.45294,0.26966,0.26543,0.48078,0.39161,0.25368,0.19833,0.30491,0.41148,0.17262,0.16342,0.09855,0.33281,0.07069,0.15401
"Extant","Antilopini",,,,5,"UM2","max",3165,243.293503,177.980194,33.02776,34.247929,26.444679,53.014702,6.2809,24.279091,14.78104,6.06786,3.95697,15.21054,2.96788,3.49846,1.81921,3.38489,0.61844,3.69324,3.06409,2.90629,1.47269,2.39825,1.45505,5.89837,0.97977,2.14964,1.45309,1.74061,0.53211,1.48538,1.03221,0.0843,0.85533,0.92596,0.65684,1.74832,1.13778,0.86494,0.48362,1.4735,0.46211,0.33413,0.76753,0.27603,0.30595,0.82493,0.3812,0.26766,0.32826,0.0938,0.1456,0.64081,0.1677,0.04953,0.17166,0.21533,0.3019,0.43656,0.06049,0.01087
"Extant","Antilopini",,,,5,"UM2","max",3169,198.205704,141.535004,20.14583,20.537861,14.89505,38.07518,8.45691,18.35083,11.97386,10.43465,2.66808,8.64292,5.71305,6.32761,4.14921,1.9222,2.11659,5.52622,4.04566,1.88296,0.87876,1.83892,1.33347,1.38556,0.74676,1.74234,1.07929,0.81319,0.65859,1.59627,0.78625,1.0733,0.94182,1.10587,0.20906,0.31835,0.48262,0.79681,0.26927,0.57878,0.51367,0.57544,0.10848,0.32288,0.15118,0.36006,0.2926,0.10151,0.18326,0.32534,0.08201,0.3391,0.25557,0.14651,0.12159,0.47471,0.21393,0.27531,0.11567,0.06517
"Extant","Antilopini",,,,5,"UM2","max",3173,245.433106,174.917694,33.645981,38.070438,26.19101,57.035961,11.47172,17.79014,14.06104,8.20967,6.3031,13.57857,3.44521,7.13454,2.45532,6.79424,1.29176,3.4899,1.18807,1.48146,0.84149,1.52726,0.56607,2.99895,0.39441,1.56374,0.79157,4.04794,1.1375,1.7483,0.23424,1.03053,0.32943,1.23502,0.72313,0.43905,0.80159,0.67712,0.56826,0.82928,0.43589,0.85122,0.14693,0.9545,0.09255,0.37556,0.28043,0.51487,0.2092,0.66233,0.25061,0.37082,0.33093,0.17557,0.29765,0.34981,0.26003,0.54119,0.06796,0.23194
"Extant","Antilopini",,,,5,"UM2","max",3177,213.689697,163.824707,37.80505,39.25391,16.681391,54.853081,11.18369,14.31804,12.41077,11.33703,5.6318,7.99276,3.82259,6.86572,2.18046,2.63199,0.69681,4.19964,0.69722,2.50866,2.24346,2.97608,0.1754,1.42277,1.42031,2.97662,1.25545,1.31305,0.85755,2.26228,0.32495,0.54159,1.13402,0.78951,0.87672,1.73644,0.49279,0.38963,0.43213,0.75885,0.07167,0.68303,0.20559,0.3075,0.3408,0.38132,0.21656,0.41957,0.39737,0.37464,0.32402,0.53366,0.16329,0.22267,0.21706,0.26758,0.2063,0.04759,0.05995,0.40202
"Extant","Antilopini",,,,5,"UM2","max",3181,215.014893,174.9086,40.990791,51.932678,33.521259,51.519661,15.10454,19.0585,15.02763,8.69863,10.17311,12.53419,2.33442,4.78127,2.96367,8.95467,3.76641,2.08995,0.8839,3.70841,0.59759,1.2334,1.29372,2.83365,0.25508,0.71936,0.60175,2.92819,0.98276,2.00651,1.40758,2.25855,0.83679,0.23865,0.3124,0.38166,1.23801,1.01821,0.25675,0.20213,0.62732,0.73386,0.24365,0.87923,0.69346,0.41015,0.40095,0.65425,0.41426,0.24326,0.18765,0.13614,0.26945,0.54231,0.11884,0.26022,0.1695,0.39437,0.2734,0.3623
"Extant","Antilopini",,,,5,"UM2","max",3185,216.339996,143.103104,26.701349,17.649059,22.95722,48.075378,6.70196,23.933729,13.01174,5.2553,1.24172,14.87786,3.79884,5.00295,1.05783,1.47055,2.14489,5.71658,1.80661,1.00327,0.29167,3.87789,1.12443,4.44444,0.79587,1.66751,0.34624,1.02332,1.3841,1.87308,1.10064,0.47074,0.67985,1.2415,0.59863,0.99596,0.28171,1.19297,0.83961,0.35736,0.44451,0.41518,0.59996,0.64724,0.2616,0.27772,0.28218,0.13429,0.04157,0.47979,0.35629,0.19681,0.15969,0.23609,0.24656,0.30228,0.13235,0.25668,0.06474,0.05052
"Extant","Antilopini",,,,5,"UM2","max",4188,213.866699,137.021896,26.778481,17.51531,22.181299,41.634338,7.31709,25.376221,13.42228,5.79109,2.86282,15.50164,4.5682,3.4378,0.16687,1.894,3.32181,3.22378,0.1673,2.69786,1.69564,3.42576,0.58803,4.56615,0.2441,0.59177,0.57896,1.06702,0.18578,1.45031,1.01168,0.81061,1.33842,1.25254,0.72079,0.98713,0.16123,1.31049,0.41865,0.28837,0.12623,0.07586,0.25536,0.20391,0.39879,0.14455,0.63095,0.38626,0.19343,0.58509,0.379,0.25912,0.19901,0.24576,0.13044,0.41713,0.18168,0.12675,0.26389,0.26667
"Extant","Antilopini",,,,5,"UM2","max",4192,230.7491,150.454697,28.766159,24.644529,19.20409,47.763489,8.32397,20.60091,13.62548,7.23588,0.67464,13.30996,4.39443,5.56423,2.19254,0.99906,2.25262,5.86396,0.4175,1.34478,0.84891,2.98684,0.64583,3.38812,0.80228,2.05303,0.95109,1.48321,0.75778,1.03668,1.67723,1.17539,0.70328,1.0356,0.46811,0.489,0.15203,1.04009,0.15986,0.36706,0.58623,0.4985,0.41647,0.29169,0.37049,0.47358,0.44291,0.1927,0.14196,0.61401,0.16355,0.28657,0.28228,0.44264,0.18107,0.44336,0.26424,0.26516,0.17262,0.06398
"Extant","Antilopini",,,,5,"UM2","max",4196,210.221497,159.245102,33.36174,43.97971,24.290871,52.506001,13.64674,12.717341,13.45372,12.31514,7.29619,8.30865,3.24182,6.82622,3.07359,2.44345,2.36792,6.18673,1.50648,2.27019,1.19553,5.07569,1.90786,0.50113,0.88859,1.9194,0.77236,0.84417,0.72418,1.15579,0.26755,0.33211,0.47515,1.61472,0.89511,1.09738,0.4354,0.90249,0.6326,0.4796,0.61038,0.73094,0.62888,0.37683,0.33806,0.29892,0.3798,0.45389,0.19317,0.52885,0.20415,0.6014,0.24555,0.42091,0.31085,0.32591,0.35076,0.46072,0.2351,0.10527
