,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Tragelaphini","Tragelaphini",,,6,"LM1","mand",7426,313.168701,173.0242,79.99234,80.903099,29.34226,92.932549,8.26324,14.29139,7.8781,16.24251,5.81994,1.70996,6.89585,5.2094,2.45634,2.30447,1.01274,7.87064,1.98397,2.1621,2.07194,1.58594,1.63272,3.21191,1.9199,2.29104,0.91662,1.12086,1.33172,2.2683,0.58897,1.29456,0.79267,1.37689,1.10271,0.58209,0.3416,1.10453,0.7249,0.74475,0.48456,0.8053,0.38413,0.91085,0.33548,0.90339,0.15114,0.41799,0.36378,0.77772,0.28175,0.60917,0.11151,0.64161,0.31003,0.40934,0.19067,0.47954,0.22424,0.49967
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",3361,255.410507,137.657303,68.327232,66.208618,20.672621,74.944229,2.83644,15.20949,6.49761,8.948,5.28399,2.86187,1.3669,2.81795,4.08041,1.82201,2.20151,8.38325,1.3008,0.42396,3.32949,2.94826,2.55638,2.89678,1.97135,2.35837,1.33382,2.37864,1.19106,0.90725,0.86532,0.50532,0.56908,1.91922,0.3089,0.40068,0.45265,0.45619,0.30487,1.08944,0.11934,0.79288,0.13903,0.35696,0.16205,0.76562,0.13583,0.52586,0.12341,0.51041,0.22006,0.46566,0.23057,0.48113,0.15411,0.36333,0.21734,0.23451,0.24105,0.30618
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",3366,243.380402,146.018402,52.054001,59.876652,18.95039,69.916618,14.64889,12.70571,8.56548,12.36961,9.67714,5.40191,4.09688,0.34511,2.70945,4.93862,3.03517,4.99109,0.91389,2.0371,1.43988,2.42705,2.61138,1.03849,0.12676,2.24267,2.43254,1.11588,2.14648,0.5556,0.66293,1.36398,1.35872,0.94929,0.96122,0.89287,0.09191,0.7064,0.21956,0.44984,0.21207,1.0242,0.59426,0.3611,0.24099,0.19429,0.2095,0.76993,0.45291,0.21763,0.17953,0.32785,0.12535,0.50821,0.18239,0.12514,0.17172,0.38927,0.20071,0.31727
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",3370,275.729004,146.704193,61.000481,50.296242,25.50551,77.037201,7.83529,19.721239,8.4729,9.72565,4.29642,5.60709,4.01175,5.22767,1.60929,3.26641,2.18054,8.95074,1.21772,0.33113,3.28286,2.06733,1.9491,4.16059,1.15525,2.79291,1.3468,2.24932,1.58487,1.38396,0.66641,0.65992,0.80107,1.11167,1.02359,0.74912,0.48538,1.09523,0.40287,1.29135,0.63262,0.60985,0.50109,0.44457,0.67618,0.47283,0.75442,0.69728,0.3272,0.399,0.30976,0.68887,0.48616,0.51509,0.1251,0.19089,0.3302,0.33112,0.33038,0.53177
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",4345,261.75531,132.211502,56.900761,45.94038,17.513701,69.307381,8.54067,19.409189,9.06221,7.3377,3.77353,3.735,6.01402,5.19196,3.26327,3.40691,0.54613,6.4822,2.15535,3.31025,2.84244,1.73879,0.34274,2.06657,2.57186,2.9969,0.44893,0.18524,0.24398,1.42028,1.22796,1.01123,0.72588,0.85685,0.68232,0.5997,0.94874,0.88264,0.07234,0.42348,0.49265,0.73258,0.47356,0.83051,0.19953,0.15053,0.42114,0.36515,0.20887,0.5591,0.14093,0.14784,0.30516,0.44449,0.25568,0.48081,0.04532,0.19452,0.27511,0.18118
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5241,282.673004,164.272507,52.059879,69.190773,24.151421,77.224182,7.52305,10.6294,5.39726,13.59237,5.93807,1.87548,2.35624,4.44858,1.82155,2.45854,1.86518,7.12761,1.38567,1.07833,1.59226,3.27682,1.82727,1.5862,1.33219,2.92531,0.6093,2.02236,0.88514,0.98448,0.44967,0.84357,0.28578,1.37209,0.74905,1.25539,0.36584,0.66135,0.18607,0.24128,0.35926,1.33514,0.23981,0.21647,0.21433,0.53686,0.28513,0.76608,0.23902,0.3223,0.14282,0.60063,0.12824,0.41148,0.14224,0.21982,0.20809,0.55537,0.09164,0.2104
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5244,288.02179,145.917999,58.649658,42.34272,22.615391,72.010498,9.870771,22.84033,8.35227,9.95102,1.15463,3.11653,7.0225,3.90199,0.31619,7.75076,1.33508,7.15767,1.89773,2.30449,1.51432,3.31624,0.9453,4.01877,1.38219,2.63361,0.8145,1.97665,0.44088,1.43583,0.51301,1.62811,0.18803,1.21957,0.13582,0.85936,0.35631,1.19156,0.29051,0.7802,0.2139,0.25954,0.37248,0.87649,0.19995,0.68054,0.17903,0.29879,0.08961,0.80494,0.15596,0.63112,0.32749,0.06786,0.16897,0.47628,0.08272,0.33507,0.24607,0.11526
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5248,278.98941,142.530396,54.540112,37.497822,24.403311,64.392929,9.72044,22.667549,7.79903,11.2174,3.44011,3.40878,6.6685,6.66045,2.31991,6.65866,1.60087,4.50846,2.60568,2.83331,1.59026,1.44497,1.25963,2.52375,1.48074,1.96245,0.65522,2.51016,0.62859,1.55294,1.10173,0.646,0.30984,1.17638,0.6461,0.45126,0.36841,0.88008,0.56627,1.25207,0.29042,0.66552,0.15612,0.37773,0.42744,0.73794,0.15271,0.2046,0.14638,0.37934,0.1899,0.71888,0.0619,0.21726,0.32396,0.35783,0.12126,0.48322,0.0756,0.21421
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5256,264.947296,129.133698,56.657188,49.913509,22.99424,68.495407,7.01891,16.687941,7.47597,9.00955,1.84913,2.70544,5.59416,5.38736,2.68903,3.02669,0.55363,7.05784,1.79031,1.91462,1.99933,1.95478,0.40526,2.84928,2.60492,2.71247,1.0783,0.83405,0.29631,1.10567,0.64375,1.1632,0.22845,0.28749,0.198,0.73599,0.42401,1.36291,0.24228,0.30131,0.16391,0.6379,0.37079,0.86364,0.22797,0.24419,0.1346,0.40728,0.21541,0.69071,0.23038,0.17857,0.16376,0.61209,0.07711,0.38896,0.29528,0.11971,0.12952,0.42716
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5260,247.3246,144.315903,53.07539,57.160271,18.08279,71.13485,8.43454,11.21247,6.024,10.83065,5.86442,2.84988,1.30891,4.71138,1.8491,2.05125,2.25258,6.20201,2.18068,1.22518,1.52605,3.86095,2.06365,0.07738,0.28797,2.31961,0.2752,2.33058,0.9992,2.13481,0.36108,0.31943,0.49664,1.15687,0.56581,1.17057,0.39159,0.43587,0.39934,0.61544,0.16669,0.78638,0.28482,0.46852,0.25615,0.80777,0.05465,0.43589,0.14271,0.44392,0.20429,0.62157,0.1426,0.19057,0.11894,0.3453,0.20135,0.48594,0.17509,0.07183
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5264,281.625092,142.518097,54.042961,51.638882,21.4905,70.942978,5.94296,19.043329,7.48231,7.46382,3.71915,4.85232,3.79432,4.38061,3.41959,2.53327,0.99753,6.39546,1.5494,3.17907,3.20525,1.96062,0.80015,4.43274,2.44665,2.79935,0.76338,0.9866,0.35725,1.48189,1.23053,1.29708,0.31072,0.68191,0.08724,1.19795,0.63382,1.28432,0.16319,0.24483,0.18044,0.47235,0.75306,1.14134,0.12611,0.24179,0.29534,0.58161,0.46115,1.12039,0.05575,0.311,0.13184,0.28701,0.30788,0.52208,0.09412,0.32697,0.10997,0.34347
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5268,253.821701,147.536606,55.60191,60.743408,21.97032,64.74614,10.14444,15.01557,6.12629,11.20072,4.55598,2.53229,4.15714,4.95251,1.80295,2.7765,2.22253,6.86891,1.0884,0.4957,3.0104,1.83008,2.22523,2.37184,1.2309,2.48206,1.78901,1.35128,0.94331,1.50697,0.96248,0.79796,0.35964,1.17603,0.54826,0.15695,0.08736,0.92794,0.30914,0.63994,0.15508,0.65361,0.12899,0.61731,0.17972,0.701,0.35088,0.43803,0.03413,0.53875,0.4626,0.34211,0.13882,0.58194,0.4395,0.32113,0.28821,0.44013,0.25495,0.63142
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5272,261.380005,129.826401,44.838879,37.668572,20.580401,66.824883,6.71694,13.82143,6.89051,6.56633,2.34884,5.25269,3.29907,4.05657,1.89781,2.05838,0.84396,7.7242,0.53888,0.35553,1.62248,1.56483,0.89946,3.06875,1.02287,2.21599,0.84766,1.1696,0.52786,2.0853,0.51996,1.03646,0.02426,1.44234,0.39502,0.57905,0.49561,0.83549,0.08275,0.89941,0.22888,0.78195,0.32072,0.42507,0.18085,0.8083,0.2054,0.28014,0.21776,0.41132,0.16233,0.58288,0.18622,0.59772,0.07692,0.03583,0.25678,0.44984,0.19979,0.41867
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5284,259.860596,139.909103,53.903782,55.660049,25.91572,69.239441,9.33452,12.77793,6.12226,12.64834,4.26376,1.32922,4.69099,5.36175,1.08312,3.68213,1.45125,6.05872,0.81577,1.20738,2.20284,2.27831,1.33363,2.20498,2.29908,1.98902,0.89956,1.31937,0.48366,0.91122,1.1995,0.84348,0.72397,0.9003,0.10016,0.53905,0.59603,1.43741,0.27261,0.32502,0.0336,0.35023,0.41813,0.79521,0.26055,0.35583,0.25432,0.20858,0.31981,1.02435,0.11862,0.12829,0.07651,0.11093,0.32139,0.64364,0.21656,0.28573,0.18653,0.25957
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5288,272.913513,143.454804,50.287571,51.631661,22.96875,71.032791,6.13303,14.34011,8.37379,9.82979,6.50995,3.0514,2.97355,6.60988,4.1827,2.3978,2.62507,6.47809,1.47565,0.62815,3.28835,2.07976,0.7698,2.58433,2.18228,2.81483,0.67507,0.79608,0.52049,2.12325,0.47395,0.57904,0.59947,0.48798,0.46179,0.70502,0.23563,1.24137,0.30252,0.62701,0.18481,0.89151,0.44133,0.62029,0.46322,0.37155,0.28638,0.44035,0.27743,0.96656,0.21851,0.49361,0.17611,0.64553,0.28328,0.36906,0.15769,0.28931,0.06928,0.58693
"Extant","Tragelaphini","Tragelaphini",,,7,"LM1","mand",5292,271.675903,144.908096,62.447971,58.856121,21.6392,74.784126,8.59082,14.96238,7.37361,10.58214,4.37335,2.1637,4.59559,3.62682,0.99491,4.07481,1.55527,6.55976,0.99098,1.82443,2.30013,2.18294,1.29196,1.4849,1.61888,2.90863,0.97543,0.89238,0.48777,1.24699,0.86057,1.78992,0.34918,0.62136,0.2224,0.23418,0.54345,1.56537,0.19513,0.34675,0.27876,0.59659,0.08441,1.04478,0.26761,0.16154,0.26845,0.26442,0.11309,0.78029,0.23484,0.53442,0.27925,0.48577,0.04516,0.53645,0.17803,0.40751,0.04261,0.32344
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",3334,152.911697,81.71212,26.05263,24.305901,13.14928,39.679001,5.74131,7.32926,3.70085,6.35767,3.38455,2.4587,2.72909,2.37447,1.41629,1.78023,1.72045,3.3727,0.32327,0.82743,1.26447,1.21418,0.88414,1.71969,0.86751,1.66197,0.43329,0.83671,0.76878,0.55472,0.6895,1.31861,0.40481,0.60466,0.4848,0.64032,0.32952,0.58231,0.1591,0.48848,0.3539,0.54664,0.04611,0.28557,0.21861,0.31737,0.17214,0.62071,0.1415,0.09793,0.15068,0.09922,0.17937,0.47912,0.1126,0.05517,0.11552,0.09424,0.04773,0.30354
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",3339,134.254105,70.928871,31.938231,31.595631,14.10196,35.177448,4.48483,7.15494,3.1825,6.14948,2.55785,1.22785,4.38182,2.21907,0.41018,0.5885,0.77447,3.34297,0.80062,0.72131,0.28146,0.77447,0.33585,1.20665,0.36995,0.8496,0.2285,0.62945,0.35754,0.92249,0.16192,0.49122,0.09889,0.6256,0.29103,0.22059,0.0783,0.47151,0.1046,0.48658,0.17757,0.32278,0.00486,0.26297,0.13233,0.41787,0.08165,0.30616,0.05773,0.13948,0.05827,0.31331,0.07981,0.32234,0.012,0.0909,0.06284,0.25395,0.04127,0.31983
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5049,146.099396,83.849121,19.37574,22.645691,14.99896,34.97168,5.59078,3.16062,2.60941,8.711,3.0616,1.20545,1.67029,2.66663,1.32969,1.17327,1.60509,2.23167,0.70131,0.82768,0.31029,1.12352,0.67766,0.67922,0.26865,0.83308,0.13435,0.74167,0.43751,0.56149,0.11234,0.57367,0.22947,0.56453,0.23237,0.37421,0.24972,0.46592,0.26063,0.34085,0.12561,0.59219,0.26294,0.10598,0.15915,0.13279,0.0573,0.47638,0.19595,0.14613,0.08954,0.05363,0.09377,0.46924,0.04315,0.18858,0.0707,0.15165,0.08465,0.22646
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5053,144.947601,82.943024,20.90023,25.339689,12.428001,38.366772,6.17326,5.39422,1.68543,7.25955,4.22888,1.30325,2.12358,3.07689,0.17435,1.04581,1.47902,2.82211,0.86594,0.7221,0.87231,1.1758,0.36997,0.93135,0.42682,1.17707,0.06685,1.30797,0.41454,0.81764,0.29954,0.32364,0.31016,0.96672,0.46013,0.53569,0.11588,0.07873,0.23068,0.42955,0.21719,0.60509,0.03511,0.22063,0.14514,0.47006,0.16099,0.3978,0.08591,0.30941,0.14166,0.24013,0.1829,0.19178,0.17162,0.32014,0.02062,0.29461,0.0252,0.17327
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5058,138.529907,78.428993,19.90922,28.34576,16.520201,35.070221,5.52065,3.53205,3.97418,7.83042,4.50739,1.75537,3.17612,2.86315,0.68406,1.94424,0.16496,2.49005,0.30933,0.77535,0.46176,1.1584,0.57985,0.29094,0.66916,1.31663,0.43786,0.26036,0.59982,0.57239,0.05962,0.77919,0.41523,0.08475,0.34461,0.33415,0.15448,0.31051,0.08214,0.12688,0.10756,0.35517,0.28747,0.44389,0.16914,0.09975,0.07058,0.39148,0.19873,0.13281,0.05119,0.07793,0.10071,0.24638,0.30123,0.27045,0.10609,0.02902,0.06772,0.21413
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5063,130.873306,76.17086,23.172131,22.789009,11.78718,34.340321,6.22003,5.67457,3.62694,7.12919,4.05746,1.44323,2.33321,2.62217,0.40233,1.33204,2.45172,2.55426,0.71724,0.28895,1.25309,0.66156,0.84651,0.62477,0.48405,0.78347,0.53035,0.24447,0.34469,0.83834,0.22349,0.48551,0.44187,0.49916,0.51892,0.27877,0.12003,0.49637,0.19766,0.28415,0.44609,0.47144,0.04247,0.09547,0.21616,0.17665,0.14232,0.31838,0.12991,0.15305,0.22781,0.06945,0.16734,0.30723,0.27337,0.03545,0.14954,0.15076,0.19645,0.33313
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5067,165.834793,81.787621,23.58215,18.008671,14.48182,39.497631,4.36772,12.97394,3.60196,3.45422,1.0113,5.48343,3.08084,5.80779,1.00179,3.24884,0.84491,4.14629,0.76762,1.01265,1.28014,0.83683,0.4109,3.08999,0.86741,0.83809,0.32494,0.38238,0.5141,1.46367,0.95914,0.08862,0.37267,0.11868,0.40969,1.12683,0.50449,0.456,0.46872,0.28449,0.38526,0.40203,0.22095,0.06537,0.24829,0.15995,0.30745,0.38123,0.14799,0.14575,0.20902,0.3441,0.25828,0.20324,0.14206,0.09934,0.1746,0.22725,0.06892,0.14107
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5071,151.845795,78.786751,33.186668,24.8179,12.90714,41.705818,6.43749,9.74414,3.63548,7.52824,2.39938,2.76729,3.38305,3.85578,0.29578,2.53909,1.11565,3.31296,0.09257,2.15354,1.83863,0.64565,0.31755,1.3015,0.62188,2.04122,0.82708,0.23233,0.51922,0.95992,0.63382,0.87715,0.51767,0.34376,0.27425,0.37627,0.45508,1.01049,0.19182,0.36572,0.26696,0.33939,0.20096,0.4487,0.25726,0.19549,0.15994,0.40054,0.25538,0.29941,0.03599,0.15983,0.0867,0.21018,0.15056,0.17054,0.18121,0.06044,0.10228,0.24056
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5075,154.811707,84.69622,17.15675,14.29577,11.75075,36.017559,4.52218,9.9736,4.44145,6.18715,2.31813,2.99508,2.98622,5.07202,1.94552,3.58311,0.98802,3.04017,1.02263,1.20279,0.5107,1.12848,0.35274,2.14678,0.87096,1.23432,0.3526,0.64422,0.29685,1.34082,0.02142,0.35742,0.12112,0.38454,0.31055,1.15391,0.09202,0.59286,0.34083,0.20554,0.08455,0.53293,0.11991,0.31056,0.16242,0.21134,0.12748,0.47425,0.08693,0.39051,0.16819,0.0668,0.13043,0.29493,0.04764,0.25922,0.15181,0.08457,0.11017,0.2022
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5079,151.448105,71.902542,26.8316,20.422001,10.723311,34.308361,5.70792,11.45443,3.34342,4.73175,2.34988,1.97782,3.51493,2.37789,1.4364,3.1246,0.97473,2.08875,0.7534,1.58031,1.26262,0.88251,0.7816,1.63006,1.16635,1.57011,0.58546,0.70472,0.48738,0.77624,0.78565,0.32219,0.10615,0.4511,0.14347,0.38041,0.39561,0.51155,0.09924,0.50465,0.22813,0.47481,0.26636,0.32151,0.16733,0.31979,0.09262,0.13507,0.17309,0.25721,0.15397,0.38314,0.1066,0.13124,0.06348,0.18379,0.09566,0.34845,0.14122,0.07457
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5083,152.617798,80.747459,23.90379,29.267269,15.58984,36.959671,4.78068,5.75113,2.51429,7.7988,2.81354,0.45569,3.21506,3.28472,0.29964,1.7393,1.32035,2.74635,0.73977,1.13393,1.0405,0.99916,0.8545,0.8047,0.8329,1.09068,0.48829,0.41143,0.61569,0.80312,0.57449,0.56828,0.40342,0.28436,0.41817,0.21573,0.32542,0.74607,0.46461,0.14598,0.20786,0.3319,0.03935,0.62754,0.38417,0.07258,0.10797,0.09738,0.01304,0.43547,0.22911,0.13004,0.15802,0.20352,0.06584,0.32569,0.20813,0.20069,0.13199,0.12716
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5087,134.302506,64.168549,19.057961,6.40138,8.16056,29.86532,5.98332,11.855,4.71449,5.13892,2.42728,2.28071,3.21262,3.59033,1.89788,3.55617,0.66719,1.67569,1.19809,1.78094,0.95434,1.26691,1.05441,1.75711,0.902,0.92363,0.63146,0.68766,0.45526,0.7294,0.16281,0.61942,0.18476,0.70021,0.04287,0.57962,0.24013,0.29301,0.43532,0.63395,0.13752,0.3124,0.19782,0.30155,0.17064,0.44077,0.09895,0.21276,0.09458,0.32521,0.13016,0.30557,0.13412,0.03655,0.09751,0.2401,0.117,0.17129,0.09391,0.10247
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5091,137.982803,80.038521,25.091869,28.605141,16.75094,33.530491,7.44058,5.98284,5.31552,7.92946,4.40147,1.19643,4.25924,3.82424,2.04487,1.4645,1.53541,2.61032,0.96084,0.85073,1.81011,1.07847,0.77045,0.53896,1.28277,0.4108,0.85676,0.62881,0.38732,0.45748,0.80973,0.52259,0.31095,0.52063,0.21213,0.16096,0.59285,0.40347,0.19252,0.24632,0.11727,0.15067,0.30964,0.34824,0.16096,0.19495,0.11117,0.05736,0.23033,0.44303,0.11833,0.18321,0.07033,0.1727,0.1931,0.25123,0.12625,0.08073,0.11727,0.17942
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5095,136.7164,75.830132,26.151331,33.43037,18.12315,36.284069,5.74053,2.64274,2.22201,8.6639,4.92703,1.05488,3.10214,2.78465,0.39585,1.27156,1.53442,1.76471,0.98595,0.54443,0.483,0.89565,0.77903,0.3495,0.21446,1.10718,0.29835,0.53238,0.76896,0.60833,0.41423,0.33067,0.43985,0.39468,0.54762,0.51523,0.14375,0.2315,0.26629,0.163,0.02638,0.37214,0.18167,0.07684,0.31419,0.22451,0.03282,0.28768,0.07296,0.14203,0.12643,0.18418,0.20141,0.21432,0.14797,0.06289,0.09175,0.2665,0.10433,0.06711
"Extant","Tragelaphini","Tragelaphini",,,8,"LM1","mand",5100,149.091507,87.090469,22.078899,20.96723,14.22809,35.89922,6.06248,6.16268,4.93002,7.66516,2.30073,2.99306,4.23952,2.71474,0.86787,0.80461,0.73556,3.31216,0.32533,0.44809,0.39938,0.44214,0.48845,1.58104,0.57943,1.11403,1.00276,1.36983,0.36546,0.71521,0.30646,0.13084,0.36287,0.86355,0.25605,0.4199,0.21553,0.13442,0.11092,0.80341,0.30377,0.33946,0.20971,0.30494,0.16739,0.31635,0.23479,0.17604,0.11798,0.17456,0.07069,0.31693,0.06889,0.18668,0.13479,0.37082,0.15247,0.08405,0.12715,0.1455
"Extant","Bovini","Bovini",,,9,"LM1","mand",4042,334.297485,141.372101,106.877701,85.507492,29.44001,81.696739,15.37672,9.63086,2.20481,18.561319,5.10795,26.642811,8.21168,7.55454,2.81651,18.072889,4.41561,5.60693,4.28015,4.97658,1.66698,12.23281,0.67408,1.06345,4.8441,3.05993,1.95383,2.82209,1.53575,3.94075,2.61169,1.53498,0.92198,1.01207,2.30557,3.46674,0.53725,0.99398,0.61651,0.1307,1.34327,2.835,0.84178,0.41716,1.09315,0.46515,0.7571,0.61219,0.61919,1.12041,0.43236,0.52473,0.56871,0.71685,0.24486,1.15568,0.29025,0.91928,0.49841,0.27655
"Extant","Bovini","Bovini",,,9,"LM1","mand",4047,340.54361,151.945694,85.940872,62.816792,29.291599,85.295921,7.36188,3.63352,3.63403,18.0501,4.65837,22.042351,7.3272,18.02968,2.04952,16.110189,7.38792,14.29224,2.77316,6.95426,1.46861,9.70693,2.8451,9.09794,2.60667,2.86674,3.10705,1.3697,1.6398,3.20527,0.80968,3.3129,1.72045,2.30711,0.99625,1.37453,0.70316,4.09065,0.47964,2.29323,0.55362,0.43421,0.47987,2.13937,0.58748,0.30294,0.45772,0.90243,1.11639,0.20356,0.46559,0.74274,0.4345,0.67199,0.62383,1.08618,0.17094,1.25059,0.36415,0.46521
"Extant","Bovini","Bovini",,,9,"LM1","mand",4495,301.151306,148.162201,80.711601,48.14341,23.06105,87.792931,5.89763,5.73535,1.30901,16.656099,5.08981,18.67366,4.41477,13.00937,3.63303,18.83926,0.72338,5.06823,1.55002,9.41531,2.50359,7.47687,3.98282,1.23921,3.62127,7.7777,2.48751,1.83501,0.51811,2.30908,1.2746,3.12703,2.15026,4.24052,1.09304,0.94018,0.81057,0.74616,1.49852,2.05055,0.81232,0.53991,1.20128,0.2582,0.85916,1.25258,0.8173,0.95166,0.66697,0.30001,0.90621,0.4318,0.34958,0.53784,0.51731,0.81357,0.9217,0.29577,0.20453,1.1114
"Extant","Bovini","Bovini",,,9,"LM1","mand",4504,332.169403,139.891495,107.615997,71.246178,27.741249,65.927589,9.19936,26.27771,1.40318,26.473169,8.69869,32.899761,9.847961,16.32168,2.21815,17.95244,3.66552,9.10966,6.42586,13.04983,3.4176,5.12908,4.605,7.4295,3.03559,3.99189,0.64247,1.19885,2.63694,3.6339,1.84788,3.75873,0.96581,4.24182,0.71204,2.9091,0.76459,2.67862,0.5385,2.45158,0.88018,1.70737,0.97967,2.56743,0.22967,1.50315,0.72857,0.4715,1.09463,1.69259,0.76412,0.72085,0.37365,1.3594,0.84554,0.22063,0.25656,0.56176,0.52897,1.37892
"Extant","Bovini","Bovini",,,9,"LM1","mand",4509,328.042206,164.453095,75.89846,53.617722,26.349199,88.465508,8.18801,4.05473,3.33763,11.06788,4.34725,22.391491,7.57984,10.14134,0.88441,18.363621,2.15309,7.29406,4.23714,8.07491,1.14011,9.06597,3.30622,2.24305,3.36527,6.04478,2.32237,1.30841,1.32814,2.14044,1.41992,2.65373,1.5991,2.09308,2.04765,1.14544,0.24264,1.44155,0.62466,1.96417,0.6058,1.20414,0.7269,1.73756,0.41733,2.00223,1.25214,0.1015,0.33615,0.44007,0.33667,0.63242,0.64966,0.40877,0.23141,0.49141,0.17868,0.91689,0.34254,0.74436
"Extant","Bovini","Bovini",,,9,"LM1","mand",4513,327.468994,180.743805,63.64896,36.213112,28.880899,90.33728,1.35748,10.52011,3.21125,9.03457,5.4624,7.30398,4.27852,8.96488,2.60467,14.9458,1.34943,8.88754,4.37246,7.48897,4.46607,4.20147,3.3636,9.89457,0.96801,2.53412,1.7593,2.10612,2.02669,5.50105,0.57363,1.62825,1.88914,1.17699,0.89359,1.76074,0.28952,1.69254,0.74639,0.96526,1.08861,0.75586,0.45918,2.22523,0.98976,0.63532,0.36447,0.54386,0.77423,1.24371,0.43543,0.63087,0.35378,0.44692,0.22714,0.74441,0.39399,0.44201,0.07052,0.24044
"Extant","Bovini","Bovini",,,9,"LM1","mand",4518,337.339294,155.079804,103.473,76.241531,29.105089,74.365601,8.88017,13.72656,3.06152,19.54368,2.63066,30.70693,6.47099,15.79575,1.36384,13.25394,2.64086,10.32095,1.9611,8.04207,1.83032,8.43204,3.30216,6.83504,2.96397,3.3879,2.36767,0.68641,0.50683,4.63918,1.00613,2.48937,2.21693,2.96184,0.38357,2.08989,1.65847,1.82256,0.53843,1.96308,0.25291,1.34275,1.07589,2.08861,0.28888,2.11424,1.0059,1.40225,0.5331,1.42379,0.52947,1.37857,0.74706,0.36724,0.27228,0.64421,0.11382,0.55385,0.61721,0.55635
"Extant","Bovini","Bovini",,,9,"LM1","mand",4522,306.638794,187.281204,47.808861,36.001438,29.720329,90.260391,9.74904,7.25389,8.27207,10.25702,5.65753,6.47847,3.73121,10.88867,3.24857,10.77797,2.19683,11.35949,2.94471,5.20047,4.17489,0.83504,4.78222,9.74425,2.4743,0.85644,2.99471,3.83083,2.67264,4.32972,0.84928,0.85467,1.74021,3.2274,0.44087,1.64343,0.49964,2.02389,1.93817,1.59461,0.79961,0.86145,0.06687,0.9899,1.40989,0.76529,0.34631,0.93123,0.80933,0.77918,0.78081,0.99923,0.07505,0.16347,0.25309,1.24923,0.26469,0.70115,0.14236,0.26288
"Extant","Bovini","Bovini",,,9,"LM1","mand",4526,320.292511,185.184204,79.619461,61.683151,29.54854,98.320061,3.54562,3.80948,3.14346,3.47765,10.00688,13.21235,4.40534,8.90395,2.89129,15.75827,2.7796,6.34215,3.63621,8.2753,2.90692,5.58869,2.864,6.47415,3.48843,5.46323,0.34724,2.42913,2.29787,5.54699,2.52738,3.36707,1.88366,2.92388,1.01326,1.08119,1.71509,1.17969,1.92729,1.42095,0.94183,1.34207,1.39004,1.70309,0.56586,1.37844,1.10792,1.58703,0.79007,1.13018,1.16001,0.12787,0.61044,1.84346,0.19712,0.79247,0.40256,0.52016,0.71021,0.79985
"Extant","Bovini","Bovini",,,9,"LM1","mand",4550,340.846405,142.553696,118.994904,58.784451,28.008221,63.052391,13.37185,35.618919,4.03421,43.93885,8.06739,28.10953,7.84354,20.47625,2.4667,18.214809,3.85169,10.50505,4.31904,9.84041,4.20524,7.40422,4.33851,8.83418,0.70629,5.0787,1.40222,4.42879,1.46162,1.11108,2.45872,2.87171,1.26119,3.02223,0.43107,2.78735,1.43034,2.59446,2.09571,1.94677,1.00995,2.17264,1.69836,2.3492,0.65922,0.47031,0.90949,0.83989,1.06097,0.37028,1.53434,0.50786,0.49138,1.34937,0.50745,0.90091,0.62764,0.902,0.35563,0.93978
