,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4597,319.10199,212.057205,15.93429,20.11623,26.13394,53.976761,12.67601,17.087071,6.46697,20.53875,3.45305,7.23275,2.09893,8.70797,3.45227,6.35081,3.17281,8.79484,0.56967,7.96596,2.53211,6.78957,1.50634,1.03761,3.10844,1.66165,1.73524,2.82508,0.60715,0.9261,0.65432,2.41342,0.11164,0.76446,1.2617,0.50796,0.83198,1.5319,0.94074,1.02787,0.65208,0.55764,0.4586,0.28016,0.57023,0.46156,0.45879,0.31692,0.33203,0.27353,0.29587,0.59065,0.02588,0.2194,0.13776,0.47918,0.10039,0.14075,0.25316,0.01261
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4600,314.192108,209.004593,13.72739,18.653879,23.88497,46.17992,8.27607,21.8864,9.14236,17.07884,2.56997,7.7312,2.01161,10.59512,2.75101,2.19931,4.65902,7.34497,0.84645,6.39133,0.13493,6.03849,0.77582,1.04746,2.04277,2.82151,1.02405,2.6769,1.92991,1.19976,0.7673,0.52256,0.40079,1.77323,0.86187,0.50998,0.94713,0.43784,0.43254,1.14893,0.23965,0.61562,0.30377,0.20024,0.40335,0.36301,0.52952,0.45221,0.66773,0.30412,0.15034,0.34838,0.16714,0.55528,0.20813,0.13649,0.19959,0.10035,0.33558,0.44856
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4604,342.18689,193.122498,16.278521,23.25791,33.84613,49.986172,14.72269,22.275221,6.55043,23.486469,4.59873,3.54138,2.39673,8.54529,3.09442,7.4423,6.09847,6.33133,1.14454,7.50299,2.08475,5.60736,1.35397,2.72055,2.59104,1.31456,1.76363,1.19756,1.02933,0.77393,0.72308,1.91322,0.29074,1.11131,1.415,0.1684,0.37736,0.74878,0.65545,0.60107,0.45152,0.22786,0.38966,0.12065,0.42389,0.64022,0.26721,0.60683,0.07193,0.19856,0.23447,0.14819,0.19693,0.18471,0.06404,0.4415,0.33484,0.23368,0.1172,0.36766
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4607,324.701202,180.183701,26.37664,25.548441,29.21768,49.53215,18.68037,24.94503,7.35726,21.984301,6.00987,5.83898,3.30301,5.70065,2.81129,8.64873,3.74199,4.87155,2.35194,6.54867,3.22304,4.798,1.82604,1.78608,1.9715,1.61122,1.41651,1.47043,1.88141,1.00834,1.89165,2.56064,0.59394,1.34641,1.21865,0.818,1.17582,1.32412,0.99908,0.9876,0.51192,0.0778,0.64556,0.1053,0.70333,0.56532,0.51468,0.84269,0.31897,0.68527,0.36772,0.3457,0.30288,0.33317,0.12093,0.24075,0.29305,0.10043,0.62959,0.07195
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4614,341.787811,173.680893,11.59698,11.90723,25.83457,49.31752,8.4657,23.223721,5.44024,9.83117,1.1741,4.37779,0.3299,7.45183,2.51503,2.61867,2.25464,8.4868,1.9796,7.02233,1.86383,6.3842,0.97288,0.6086,2.43932,1.43628,0.34576,2.34353,1.15014,1.34833,0.82035,1.02662,1.21396,0.67158,1.47539,1.14241,0.80226,0.57673,0.75257,0.71548,0.45459,0.70971,0.6724,0.59657,0.34931,0.28979,0.69002,0.78859,0.38615,0.86253,0.25486,0.23068,0.21271,0.09358,0.69662,0.04617,0.43329,0.31984,0.48191,0.29449
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4618,359.845001,218.971405,22.893511,31.6318,18.98004,40.544552,8.57575,27.32616,8.80778,17.69228,6.54293,8.01832,4.88546,8.78281,3.89758,5.03786,5.92995,8.9055,1.80664,3.52495,4.15107,7.4054,2.14955,4.46698,2.35808,3.07967,1.32327,2.325,0.32131,0.79459,1.91159,0.40671,1.17078,2.17054,1.50587,1.58712,1.21091,0.71859,0.39116,0.72557,1.12794,0.67982,0.3426,0.16118,0.34239,0.21524,0.51572,0.24277,0.38545,0.57338,0.39112,0.20343,0.16834,0.24443,0.56882,0.3328,0.37011,0.43344,0.20664,0.28886
"Extant","Alcelaphini","Alcelaphini",,,4,"UM3","max",4622,315.722809,195.350998,21.60634,22.524611,22.775271,47.86573,13.5487,13.01019,5.80335,18.313339,6.12014,6.57895,1.39738,6.59502,3.76353,9.74848,3.73071,4.07337,0.74649,6.41694,1.97086,4.76579,1.49263,1.58468,1.70707,2.30992,1.18875,2.80216,0.64977,1.70738,0.75765,1.38911,0.64345,1.06977,0.98014,0.14289,0.44227,1.10532,1.02207,0.70778,0.52043,0.20322,0.43214,0.2949,0.17482,0.18895,0.22238,0.23168,0.59282,0.2228,0.22063,0.57361,0.28683,0.49878,0.11418,0.28728,0.1848,0.15736,0.1674,0.37954
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3130,243.270203,155.914795,36.418652,23.83317,19.09881,45.8512,7.37258,18.04855,12.20736,13.2987,4.41858,8.36905,5.84141,4.59048,2.52434,2.47147,2.47056,6.19966,3.62824,3.89144,0.70775,1.50098,2.72516,3.26873,0.22759,4.03431,1.50382,1.28132,1.06738,0.3114,0.06087,1.53573,0.62914,1.21127,0.31821,0.93512,0.33682,0.71786,0.59024,0.05535,0.29141,1.00655,0.41865,0.27045,0.30358,0.34533,0.20004,0.48886,0.50039,0.1271,0.19994,0.61054,0.38345,0.13257,0.24539,0.282,0.29401,0.50752,0.10823,0.19754
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3134,259.700806,166.934906,39.709461,24.440769,17.78363,46.058418,3.78636,18.243429,14.45423,12.06744,2.76017,12.57953,4.18341,1.04199,2.61054,5.21087,0.88062,6.63594,2.18741,2.16379,0.7777,0.65244,0.92667,4.31267,0.54588,0.74998,0.75561,2.18453,0.39975,1.64588,1.03118,0.93813,0.88664,1.516,0.2457,0.34953,0.59779,0.98923,0.40091,2.21995,0.26893,0.11819,0.22531,0.5828,0.07872,0.85574,0.21388,0.51779,0.1657,0.39193,0.31454,0.12333,0.30399,0.60012,0.1007,0.87796,0.22829,0.12053,0.34789,0.08055
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3138,252.240906,157.976593,36.982369,25.42831,14.63304,45.223579,3.19602,21.08268,13.470491,8.22437,0.86552,9.02794,6.54275,2.29519,3.31129,2.18337,1.8238,3.94789,3.45122,0.78088,0.63837,0.90893,2.39514,3.89704,0.745,0.85428,0.54036,0.52266,1.43273,1.32831,0.5291,1.04558,0.66729,0.49306,0.54072,1.43736,0.81069,0.42037,0.38354,1.25858,0.3021,0.49875,0.64395,0.20544,0.0529,0.51932,0.23814,0.26821,0.35371,0.35032,0.08145,0.53933,0.2543,0.22264,0.20739,0.43684,0.22504,0.47082,0.16462,0.11837
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3142,200.333893,127.748596,14.38374,3.00017,16.929279,31.151239,7.13369,19.545641,7.95638,7.34307,3.73656,7.65351,2.62501,5.26594,2.62693,0.65891,2.31572,3.85717,1.19126,3.6439,1.75998,5.28752,0.47873,2.37131,0.8981,1.00729,0.51876,1.22888,0.19038,0.64337,0.67205,0.38936,0.68163,0.89492,0.2568,0.42131,0.49925,0.67416,0.09854,0.7979,0.68333,0.17113,0.16408,0.18662,0.19437,0.41062,0.19047,0.37485,0.21326,0.26733,0.22978,0.50786,0.10536,0.10785,0.12286,0.17418,0.19976,0.40205,0.09089,0.32094
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3146,235.724899,146.322098,26.35865,20.056589,10.09294,35.740631,11.25453,14.56976,9.26413,10.47835,4.91122,2.55753,4.57263,4.20651,1.09179,6.87489,3.13611,1.01733,2.55297,2.91141,1.75369,2.80103,1.77179,1.83174,0.77606,1.02965,1.14193,1.60788,0.51143,1.00888,0.15631,0.59757,0.51933,0.33419,0.36033,1.12716,0.16953,0.46683,0.18808,0.70054,0.24122,0.63074,0.19773,0.38746,0.14122,0.40483,0.08532,0.06122,0.02398,0.60016,0.16804,0.24817,0.11823,0.27814,0.1223,0.23877,0.07527,0.09653,0.02546,0.31412
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3150,249.951706,144.306107,30.636351,19.478371,19.75255,51.000851,8.42857,17.55765,7.79447,8.05892,0.78411,11.66138,3.71079,4.08577,0.56464,2.84188,1.11219,4.49011,2.76576,1.92726,0.35474,3.53783,1.45025,3.24528,0.53509,3.08668,0.38908,0.77394,1.36048,0.64353,0.15388,1.22738,0.67805,1.31938,0.38135,0.71867,0.28337,1.59806,0.29017,0.57661,0.0801,0.63115,0.40846,0.57382,0.35233,0.15297,0.0857,0.52283,0.30121,0.29525,0.31677,0.05642,0.11175,0.09878,0.38745,0.45988,0.20695,0.17029,0.10838,0.18043
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3154,204.546295,121.262604,17.9613,16.21303,10.90655,36.89098,5.77439,14.67769,8.58695,8.02929,2.58553,7.89442,5.35678,2.93249,1.14856,2.78618,2.90375,3.52037,1.74534,1.86503,1.8716,4.07387,0.71113,3.01682,0.65154,2.93439,0.86523,0.88607,0.31538,0.31088,0.22988,0.84954,0.30382,0.62205,0.45267,0.83184,0.30057,0.34441,0.26898,0.54613,0.25369,0.14261,0.12963,0.52279,0.2822,0.24626,0.1687,0.3024,0.11136,0.36812,0.22541,0.26196,0.20402,0.22944,0.11126,0.32429,0.15022,0.15478,0.21691,0.21642
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3159,242.879105,147.923203,43.971409,36.113709,21.546881,46.488152,7.4938,19.58285,11.53531,9.09776,1.96423,8.81302,5.35092,3.65094,4.00001,3.17734,0.44351,3.04792,3.02475,1.76495,2.23202,1.29126,1.0925,3.36703,1.32009,1.53178,0.67883,1.13744,0.98715,0.78976,0.71245,1.57418,0.53622,1.01508,0.28157,0.47107,0.54657,1.01326,0.32176,0.19081,0.48614,0.21463,0.29192,0.69631,0.01211,0.2244,0.29476,0.38817,0.15281,0.63231,0.0513,0.27402,0.22553,0.12237,0.05363,0.29884,0.08081,0.06428,0.15698,0.39548
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3164,248.616303,158.902496,41.03632,31.04526,18.73638,49.163929,6.65805,18.884451,12.193461,8.66213,1.66953,9.09039,6.25393,4.28371,4.28528,1.33308,1.07771,5.39224,4.14885,1.6536,1.20462,1.11978,1.89388,3.83801,0.74296,2.10006,0.39956,2.35242,1.17476,0.2233,0.33138,0.79743,0.26053,1.05976,0.44821,0.62803,0.1654,1.1304,0.08589,0.68043,0.18694,0.19917,0.39519,0.65706,0.2426,0.44953,0.24079,0.21979,0.20752,0.44904,0.31751,0.25219,0.22959,0.36452,0.1619,0.12881,0.15577,0.04385,0.10845,0.16711
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3168,212.331604,123.316704,27.54512,17.28694,14.31085,34.078651,6.9802,15.57814,9.14445,7.7853,1.82716,7.32752,6.00134,3.54341,1.09221,1.30195,2.03239,3.74724,3.4949,1.32068,1.2233,1.07179,2.06956,2.83498,0.76949,0.82826,0.84236,0.46242,0.65617,0.78202,0.4403,0.30639,0.41734,1.09265,0.62732,0.79704,0.23039,0.97765,0.3562,0.32787,0.1593,0.62016,0.27985,0.23413,0.13096,0.69513,0.24436,0.10667,0.07543,0.18081,0.11224,0.09595,0.17949,0.56888,0.01358,0.19702,0.0878,0.39774,0.04991,0.31533
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3172,274.463593,167.633896,31.34687,22.568781,15.72192,49.15538,5.7261,16.706551,12.38006,10.53976,2.64331,7.97545,5.84483,3.27808,4.36379,2.31621,1.93245,5.49944,2.98399,2.09382,0.51774,1.64323,1.83636,3.64469,0.45113,1.91067,0.93318,1.52553,0.8185,1.08937,0.61857,1.76305,0.32753,1.25852,0.3044,0.22432,0.41178,1.49327,0.14631,0.23113,0.49224,0.48349,0.25024,0.53657,0.18944,0.02014,0.15425,0.22764,0.0733,0.39833,0.28808,0.20177,0.21415,0.71223,0.0939,0.21376,0.08758,0.17632,0.17723,0.47616
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3176,267.569397,151.586395,34.962551,23.02084,15.24397,35.34243,6.38685,23.424299,13.73258,11.42501,6.06937,11.92869,7.40463,1.64852,1.50348,3.69752,2.64929,8.34902,1.65408,2.21565,1.76446,3.52803,1.30266,2.93667,1.39845,0.98313,0.40848,2.5899,1.34552,0.6281,0.40998,1.15602,0.63149,1.29995,0.6166,1.31173,0.48239,0.79199,0.59213,0.88879,0.3944,0.69639,0.16139,0.72708,0.1054,0.69521,0.11491,0.27435,0.23424,0.47828,0.17226,0.61128,0.07249,0.32011,0.25094,0.2605,0.07991,0.14212,0.07789,0.31803
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3180,267.0289,183.990494,27.982611,17.98674,8.09504,36.888081,7.8276,18.967381,15.0493,13.11021,2.74722,9.50575,6.74185,2.89757,3.1827,2.35787,4.33718,4.11272,3.35966,1.52458,2.20385,3.35287,2.29232,3.82516,0.75416,2.53752,1.29487,2.13578,0.48101,0.8004,0.85142,0.80871,1.06012,1.91212,0.49042,0.57403,0.5563,1.09738,0.28566,1.43136,0.21423,0.78696,0.11196,0.82576,0.3393,0.19058,0.34011,0.25618,0.196,0.59425,0.25579,0.10162,0.18666,0.37394,0.21418,0.30512,0.02992,0.39723,0.03293,0.28747
"Extant","Antilopini","Antilopini",,,5,"UM3","max",3184,221.346695,133.2314,24.1901,11.78483,13.2783,35.917221,5.49424,16.90597,9.97514,7.0587,1.84862,8.76735,5.93098,3.47221,1.64819,1.29066,2.35669,4.93808,3.47436,0.5802,1.68536,2.552,1.92263,3.27197,0.28973,1.60781,1.11899,0.8569,0.8316,0.90363,0.73443,0.98471,0.36018,0.7669,0.30144,0.7425,0.18261,0.94044,0.29183,0.37579,0.30409,0.47606,0.21456,0.16652,0.2657,0.2868,0.11096,0.24703,0.30195,0.4084,0.12392,0.10486,0.32202,0.30489,0.33799,0.33379,0.0772,0.10311,0.02397,0.04247
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4187,198.1595,135.2099,30.72876,20.737009,15.74349,39.851341,14.05279,21.02417,11.48164,11.66929,1.44913,6.73761,5.48262,6.04801,0.45532,3.8057,3.20422,2.61292,1.43706,4.39024,0.61789,4.35281,1.1957,3.91523,1.17079,2.90523,1.22495,0.68964,0.38144,0.9119,0.46066,0.43716,0.37708,0.36002,0.69363,1.07396,0.58572,0.15508,0.0864,0.69734,0.35131,0.8236,0.59576,0.32428,0.3071,0.2992,0.19944,0.45404,0.27671,0.52746,0.11167,0.17046,0.40357,0.24993,0.34269,0.37196,0.07284,0.39968,0.10086,0.07651
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4191,211.147202,141.416596,30.78627,22.81086,15.4385,43.66357,11.01715,11.52552,11.09207,12.9985,1.67959,3.87293,5.70344,4.94296,2.65165,4.06912,1.62678,1.20459,1.94153,5.20135,0.74968,0.81917,0.99538,1.2132,1.42577,2.27905,0.68027,0.83223,0.23234,0.29768,0.47611,0.79615,0.11351,0.9368,0.36568,0.816,0.10048,0.60729,0.26019,1.00283,0.21139,0.37646,0.22171,0.27504,0.17847,0.3815,0.228,0.30185,0.19838,0.15587,0.29034,0.29793,0.08359,0.36485,0.09031,0.08836,0.1347,0.28688,0.03015,0.16836
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4195,230.9366,152.084396,48.058621,35.38633,20.594351,56.255451,8.77523,13.4499,11.96257,11.55731,2.8235,8.04615,2.01356,4.42434,3.21455,1.55427,2.85303,4.49237,1.19807,1.43167,2.23208,3.57992,0.48603,1.60653,0.97039,1.72058,0.75505,1.99699,0.28428,0.99823,0.31374,1.13102,0.58999,1.14862,0.50489,0.65152,0.07706,0.66389,0.26148,0.89296,0.27936,0.8009,0.10102,0.19774,0.22976,0.36895,0.5343,0.71523,0.18215,0.61826,0.17669,0.34218,0.29318,0.351,0.21054,0.20613,0.17782,0.37518,0.1141,0.26916
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4197,206.716202,122.481201,33.40572,31.103531,21.055901,43.147789,12.22975,12.11775,6.91085,10.95373,0.89064,3.0089,6.25926,5.33613,0.87258,4.39699,1.78471,3.91234,1.43477,2.16697,0.7423,3.0933,0.71602,2.09444,0.7772,1.81165,0.96604,1.08376,0.65383,1.39112,0.55721,1.26923,0.84223,0.35193,0.33267,1.06879,0.58831,0.00705,0.36076,0.26111,0.42298,0.3068,0.80654,0.20352,0.34496,0.56924,0.38449,0.38143,0.25074,0.18475,0.22531,0.24326,0.36467,0.44755,0.30691,0.37329,0.08255,0.28381,0.29871,0.2846
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4201,213.568695,126.570099,36.404839,24.909031,22.04616,41.73373,12.84066,18.95104,10.22846,10.35186,2.01904,6.76306,5.78786,4.89057,1.01899,3.86081,3.24887,3.46929,1.62919,0.44524,0.59737,5.04823,1.09222,3.49694,0.50202,2.16999,0.75532,1.12565,0.92061,0.66509,0.36653,0.45196,0.46259,1.89248,0.34429,0.89717,0.30165,0.57727,0.26553,0.39289,0.14441,0.53324,0.26306,0.50059,0.39129,0.45818,0.23711,0.58749,0.11302,0.11199,0.22049,0.1588,0.11276,0.2687,0.12416,0.17584,0.33976,0.28431,0.21323,0.44626
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4205,209.791702,120.9701,23.980511,23.75609,18.44904,37.60532,8.40189,13.13576,8.29276,10.5053,1.19791,3.24257,6.22504,3.85543,0.36556,1.87923,2.50623,5.20273,3.05011,0.45018,1.19996,3.74055,1.20813,2.79036,0.50518,1.32296,0.87648,2.0686,0.27921,0.51214,0.59649,0.68703,0.45395,1.35804,0.253,0.69331,0.16174,0.34957,0.50872,0.37709,0.25065,0.09191,0.24509,0.54711,0.05135,0.60574,0.28291,0.14348,0.02952,0.05242,0.12807,0.59725,0.10633,0.51931,0.03627,0.28185,0.14999,0.15185,0.06726,0.4538
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4209,237.942001,134.398895,43.78038,20.15423,13.68014,46.43401,9.092341,22.542749,12.7041,7.17654,2.86431,8.94508,6.54443,3.90563,2.70378,3.52714,3.88792,4.47738,2.23417,2.00833,0.7573,1.3867,3.09369,4.24943,0.93115,1.88108,1.28551,1.41198,0.73813,1.58022,0.25513,1.75114,0.58541,1.02825,0.53365,0.11442,0.578,1.19307,0.29448,0.24698,0.5403,0.35963,0.21479,0.20084,0.24528,0.20639,0.44812,0.09323,0.21265,0.39132,0.18078,0.212,0.14038,0.38855,0.10298,0.56654,0.14962,0.22747,0.07157,0.15851
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4213,214.215195,130.311096,31.67865,22.679131,19.038111,43.16222,7.70492,12.50822,7.28316,7.19531,1.76123,8.13248,0.44654,4.77242,2.8021,3.30695,1.9993,5.08347,1.91035,2.75602,1.90172,2.97898,0.68823,1.12292,1.05943,2.36213,1.2672,0.88531,0.39527,0.99168,0.90257,1.46621,0.66069,0.83731,0.39534,1.05156,0.70776,0.57032,0.32277,0.13002,0.39322,0.6787,0.23699,0.81287,0.38024,0.37488,0.23561,0.86488,0.22494,0.19467,0.24771,0.15591,0.26751,0.3402,0.28724,0.24719,0.06435,0.22767,0.16668,0.25607
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4217,194.766602,127.990997,20.089991,14.82238,13.45692,28.083241,12.05553,17.00971,8.541,10.05135,4.74209,1.85388,5.14424,7.88071,1.54262,3.07057,4.24087,4.70465,1.47654,0.88343,2.1164,3.27087,1.7944,1.06505,1.27756,1.11096,1.14542,2.05454,0.20793,0.68594,0.33987,0.41698,0.15737,1.05225,0.6046,1.04137,0.07659,0.50802,0.32806,0.76595,0.24007,0.24984,0.0852,0.21801,0.1571,0.67912,0.16295,0.16975,0.19332,0.50926,0.19782,0.23534,0.07935,0.38608,0.12083,0.08046,0.13621,0.03986,0.06689,0.16629
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4221,196.548203,118.809097,14.89047,12.59625,8.44917,28.200319,8.66112,9.40221,6.22965,8.26135,3.92264,6.27558,4.39149,3.4028,3.15422,5.40464,3.73644,1.68952,1.10434,2.73076,2.81122,2.93222,0.47892,1.02977,0.93255,1.54397,0.72182,1.34445,0.66675,0.46117,0.12027,1.06532,0.64114,0.21302,0.48383,0.12892,0.52531,0.89494,0.22728,0.27315,0.24935,0.40713,0.39517,0.16292,0.43468,0.18056,0.11184,0.8096,0.1543,0.21481,0.24031,0.25452,0.12101,0.11492,0.23016,0.17821,0.08418,0.08713,0.12204,0.11616
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4225,241.577499,142.227493,29.917931,16.677231,13.92772,42.731701,6.12464,16.231859,10.73869,5.40991,2.38833,12.18009,3.50997,1.77059,3.40622,2.94075,1.48569,3.79446,3.032,1.76636,0.62886,1.68729,2.34562,3.25365,0.83698,1.45076,0.4789,1.19052,1.3364,1.17497,0.04524,1.51749,0.9364,0.22883,0.2876,0.59338,0.46105,0.77262,0.60424,0.80491,0.15086,0.49415,0.44612,0.27057,0.10266,0.3893,0.50012,0.6041,0.16824,0.19617,0.05553,0.36896,0.3568,0.33156,0.15985,0.28106,0.1839,0.17458,0.10693,0.11275
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4232,199.096405,113.896103,22.215429,16.20405,12.06213,34.084179,8.25969,12.85095,7.20113,6.78109,3.61934,0.99216,4.31455,3.89902,0.25812,6.35281,1.80411,3.11937,2.22182,1.26739,0.71818,2.75972,1.39902,0.9775,0.94171,1.18047,1.29178,1.43277,0.76471,0.33233,0.15062,0.65506,0.72271,0.82791,0.41977,0.29906,0.21849,0.53166,0.1995,0.38802,0.16896,0.62588,0.31158,0.45683,0.33891,0.22422,0.04713,0.25134,0.15131,0.33337,0.146,0.1924,0.18004,0.41306,0.21247,0.24868,0.09812,0.11313,0.07075,0.37308
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4236,193.647598,113.056603,21.98391,18.93433,17.34652,34.64016,7.37813,12.80419,4.31465,8.56166,2.21705,1.50218,3.59442,5.1537,0.40951,5.85238,2.17853,4.09357,1.63507,0.92664,0.56319,3.31279,1.52411,1.36799,0.34941,0.32124,1.34229,1.88574,0.05893,0.70518,0.43718,0.32956,0.47723,0.83938,0.69252,0.17499,0.3131,0.8157,0.4721,0.47893,0.39371,0.44355,0.13129,0.3156,0.43993,0.32073,0.19661,0.47784,0.12494,0.28088,0.16086,0.14631,0.07322,0.24041,0.22165,0.20916,0.13646,0.11596,0.12821,0.32778
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4240,225.290405,132.860703,51.467251,23.31604,20.90893,52.981701,4.39211,19.922159,11.75047,7.44292,0.86848,12.13501,3.56919,2.15851,2.38582,3.34671,0.87123,3.73003,2.51105,1.43613,2.14124,1.90454,1.63357,3.65555,0.89304,1.59629,0.9825,2.33417,1.0781,1.06035,0.91726,0.76024,0.67223,0.97134,0.88329,0.67915,0.32473,0.78085,0.4138,0.61669,0.42863,0.12274,0.35777,0.67902,0.35478,0.64926,0.2405,0.12807,0.34513,0.46403,0.20696,0.39132,0.01617,0.30554,0.23587,0.22359,0.09051,0.2785,0.23898,0.16405
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4244,193.278,105.3918,12.34106,18.301889,19.553,27.86664,7.78104,16.152411,3.62993,9.16948,4.58599,1.07595,2.2348,7.24435,3.73258,3.37092,2.53259,5.58123,0.70108,2.37953,1.29005,3.57114,0.4471,0.94605,1.29024,1.55343,1.05325,1.37103,0.32043,1.04789,1.00707,0.97867,0.25049,0.47475,0.68888,1.35163,0.14319,0.29652,0.39651,0.64069,0.23929,0.31278,0.06471,0.37282,0.39571,0.39429,0.29651,0.22598,0.27917,0.51101,0.11262,0.2184,0.13639,0.17317,0.47383,0.38075,0.33498,0.20198,0.05276,0.19069
"Extant","Antilopini","Antilopini",,,5,"UM3","max",4248,234.809799,139.135101,35.105709,14.90141,16.22632,39.645802,6.87727,18.67692,11.80504,10.13237,6.03886,5.98569,5.71002,4.43161,0.92043,1.14035,3.74634,6.32644,1.7493,0.39557,1.90727,2.27428,2.04759,3.6993,1.25873,1.29229,1.37619,0.8305,0.70938,1.24064,0.63846,0.26422,0.38361,1.33793,0.46482,0.62654,0.36944,0.51316,0.24724,0.36822,0.21679,0.99076,0.32682,0.70441,0.10357,0.53994,0.08458,0.58022,0.35949,0.22043,0.12603,0.03342,0.01323,0.35778,0.13893,0.13716,0.20902,0.25834,0.18541,0.54198
"Extant","Tragelaphini","Tragelaphini",,,6,"UM3","max",3235,359.774109,177.546494,41.12595,43.566898,38.70528,69.58773,17.154249,37.156731,12.13175,28.34074,8.09323,12.14187,3.89232,6.67358,3.77846,10.79071,3.10005,2.9904,2.21528,5.95539,0.9688,10.79043,0.88914,3.80815,2.44182,1.60403,0.96677,3.4949,1.56065,0.47556,1.45712,2.05298,2.50014,1.62197,2.14806,0.76856,0.53289,1.12513,0.02365,0.8453,1.43476,0.40102,0.60234,0.54633,0.5118,0.8491,0.50417,0.67784,0.24125,0.48357,0.40707,0.38236,0.81824,0.49588,0.39822,0.80927,0.2338,0.43484,0.11655,0.28108
"Extant","Tragelaphini","Tragelaphini",,,6,"UM3","max",3239,443.154602,253.740402,43.079491,35.880501,44.501782,73.18895,20.72102,48.157902,18.5697,21.07032,8.44284,13.257011,8.92111,9.94955,2.66119,3.79529,8.8052,9.61187,3.28501,4.87678,4.69693,11.0878,3.10437,3.28903,2.399,3.02211,1.98774,3.82337,1.55935,1.19691,1.31945,1.2205,0.29061,2.05883,0.69682,2.00485,1.3655,0.2759,0.77384,1.12543,0.29577,1.15113,0.38283,1.02709,0.9058,0.35026,0.61414,1.29753,0.45318,0.62617,0.24182,0.57351,0.54041,0.12485,0.44047,0.80258,0.25964,0.53232,0.75846,0.19298
"Extant","Tragelaphini","Tragelaphini",,,6,"UM3","max",3243,453.713715,267.234985,48.362572,32.537849,29.054041,84.76429,15.48247,32.161678,23.174379,18.24419,4.55452,17.4212,6.87808,6.26366,3.73571,7.14379,5.0231,5.89606,6.44474,3.33779,1.56434,7.31217,1.67164,3.49864,1.16287,6.02893,2.63097,3.40319,1.70731,1.42109,0.79777,2.4677,0.88768,2.92486,0.75712,1.91195,0.48943,1.70453,0.99266,1.59052,1.08096,1.10085,0.27829,1.70718,0.59699,0.30937,0.05811,1.11186,0.18371,0.10418,0.81973,0.42587,0.42999,0.65606,0.6228,0.11682,0.26822,0.47566,0.2985,0.59545
"Extant","Tragelaphini","Tragelaphini",,,6,"UM3","max",3247,405.782501,225.843002,48.677921,31.45821,33.729599,66.88163,11.85892,32.93536,15.55553,12.884831,5.71388,5.67205,7.16967,10.39722,1.83997,4.20575,6.78969,6.72756,3.49848,3.81566,1.68576,5.94715,2.37946,2.19228,1.34948,1.76129,1.83671,2.34389,1.35789,2.36059,0.07021,1.46771,0.27197,2.20991,0.24475,1.50298,0.99299,0.72483,0.81336,1.08879,0.43196,1.56,0.3211,0.72206,0.51761,0.43823,0.48724,1.06715,0.82243,0.60593,0.45225,0.59553,0.1804,0.91524,0.13047,0.77573,0.35905,0.12437,0.67363,0.36991
