,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Hippotragini",,,,15,"UM1","max",5802,276.552399,250.460602,87.217812,82.912483,20.7327,4.74587,41.30389,60.440601,19.94693,32.97356,16.19965,18.162291,15.79,8.53908,18.604679,17.413981,13.08173,8.16488,1.42374,9.72718,3.8713,3.89467,3.39149,6.76982,2.62218,4.49969,3.77133,5.7534,2.44104,1.97469,0.68462,1.72324,4.40321,3.9705,0.23736,2.35457,3.54671,2.05289,1.66911,2.04082,2.02791,1.77738,1.8833,1.54027,1.31235,1.18198,0.61396,0.12743,0.9827,1.20504,1.51171,1.72791,1.33589,0.08178,0.40335,0.9996,0.60938,0.90396,1.09172,0.82847
"Extant","Hippotragini",,,,16,"UM1","max",3800,311.720001,264.951508,46.095169,27.40531,24.8344,59.474522,3.65832,6.16971,8.19218,8.43643,1.83292,5.31027,5.77233,8.97984,4.62955,15.62928,3.55829,4.55795,2.98209,12.26127,1.56391,5.47909,2.42406,6.53574,0.72223,5.86685,2.04617,1.54273,2.20283,0.56851,1.77934,3.05323,0.90532,2.83751,2.21229,0.95824,0.58966,0.88044,0.94725,1.37886,0.86027,1.08661,0.43305,0.7519,0.68035,0.33982,0.6425,0.33594,0.59827,0.71011,0.46809,0.33059,0.49353,0.31044,0.33132,0.5467,0.33777,0.60057,0.37654,0.5204
"Extant","Hippotragini",,,,16,"UM1","max",3808,292.713104,254.084396,18.91226,14.4352,12.21325,36.460629,4.91343,4.72722,4.75074,15.91834,3.59229,7.63798,1.87158,7.80283,2.73572,1.94127,1.60902,4.66403,1.17199,5.81265,2.83924,2.86125,1.14402,1.53699,1.58586,3.34147,1.44109,1.86262,1.57621,3.84283,1.2764,1.1644,0.36975,1.24929,0.79421,1.54871,0.47707,1.15862,0.63591,1.05697,0.06035,1.46064,0.57063,0.75097,0.45914,0.42791,0.31372,1.10416,0.31981,0.26365,0.10395,0.65354,0.27937,0.07907,0.12152,0.42125,0.12758,0.39211,0.37883,0.22795
"Extant","Hippotragini",,,,16,"UM1","max",3816,329.248413,271.39209,30.542471,20.53023,31.731381,52.92252,12.80885,21.650909,8.22197,17.50082,7.62728,5.848,3.43634,9.45915,3.42196,13.09677,1.5869,9.46405,0.94185,7.1316,2.40267,12.98842,4.84655,2.6366,0.72429,4.61449,2.30645,4.83003,4.87348,2.72186,1.16424,4.30456,1.12065,0.42215,1.62566,2.10649,0.36719,0.22794,0.54311,1.45154,1.91832,1.99088,0.93448,0.68342,0.7755,1.19477,0.90506,0.27304,0.45226,0.22368,0.87427,0.02891,0.55993,0.43852,0.15911,0.67802,0.15747,0.26294,0.25146,0.75224
"Extant","Hippotragini",,,,16,"UM1","max",3820,295.066101,257.740692,24.406891,18.01684,29.932171,45.32003,6.49653,10.9477,11.42001,15.90133,0.35489,9.5415,4.71619,5.6904,2.87967,15.0733,2.45636,9.40201,4.12262,7.14726,2.56456,8.53849,2.78214,0.46581,1.23786,0.16677,1.10712,3.12439,2.61998,2.01158,1.19139,0.75481,1.49529,0.74904,1.77014,1.90495,0.54447,0.767,0.46305,0.92682,1.7986,1.84489,0.42696,0.97219,0.5023,0.25922,0.83345,0.32091,0.58796,0.74564,0.46021,0.44921,0.5784,0.2617,0.4409,0.59934,0.26072,0.43084,0.49099,0.14943
"Extant","Hippotragini",,,,16,"UM1","max",3824,305.755798,238.685196,49.15213,25.55086,22.622891,51.705421,4.19799,8.01043,10.40903,5.49883,2.29283,10.06399,5.26182,9.94452,5.61452,17.3396,1.86604,4.915,2.64676,10.83817,2.1365,5.89866,2.8809,6.39393,3.15548,1.94775,1.71785,1.94518,0.6522,2.4842,3.36206,2.24161,1.34759,0.49316,0.17389,0.58657,1.37782,1.35306,1.15481,1.03074,0.12585,0.38026,1.31106,1.33507,0.42485,0.60484,0.53523,0.40951,0.75815,0.3055,0.56104,0.61486,0.32768,0.67912,0.36717,0.10401,0.13785,0.56359,0.30048,0.8835
"Extant","Hippotragini",,,,16,"UM1","max",3827,297.379608,212.882004,42.456429,24.162161,25.47534,56.23917,2.93128,15.50096,9.31805,18.166719,2.37698,5.96304,2.54727,12.25294,3.9387,10.08701,1.23806,5.96172,1.71155,3.72161,2.56481,4.96246,2.82533,8.5241,1.21326,3.9852,1.19059,1.61061,0.41865,2.79551,1.6271,2.5242,0.57869,1.55482,0.40418,1.01219,0.32449,1.36006,0.40655,0.42086,0.53619,1.15965,0.68712,0.97571,0.43829,1.21055,0.48254,0.67395,0.70996,0.32581,0.2061,0.55823,0.28576,0.42232,0.49377,0.26177,0.27771,0.1102,0.26926,0.55076
"Extant","Hippotragini",,,,16,"UM1","max",3847,281.526093,224.805206,91.762131,73.827347,34.566238,51.40049,16.04027,31.344151,11.6108,38.178429,13.233481,28.87599,8.39587,14.94216,1.53753,10.98844,7.32726,10.10562,3.47355,4.30829,2.95948,6.22142,4.27353,10.3526,3.06209,5.70104,5.56131,2.84019,2.25421,1.81549,1.30809,5.04534,2.13438,1.07889,1.82597,3.15971,1.58217,1.84228,2.17452,0.49987,0.16615,1.34403,0.45499,0.38143,1.97985,1.796,0.41602,0.51083,1.02978,0.92982,0.67619,0.17677,0.75317,0.66292,0.08222,0.68527,0.95424,0.6835,0.80654,1.22279
"Extant","Hippotragini",,,,16,"UM1","max",6034,318.849701,265.071503,33.01368,20.04767,23.22856,64.28727,7.12726,10.60946,12.80817,17.62204,2.93154,5.45092,4.34046,9.38338,1.0101,11.51778,1.97915,10.77187,1.16586,3.97357,1.01303,10.5782,3.89792,0.65442,1.43057,1.61544,1.38901,5.36005,2.64599,2.3567,1.27772,2.32759,0.64819,1.71922,0.42865,1.64938,0.88759,0.27404,0.7594,1.18146,1.23156,1.96103,0.92179,0.14096,0.41444,0.50544,0.59476,1.05153,0.31499,0.28073,0.37748,1.13279,0.74732,0.61418,0.37312,0.82229,0.04349,0.13654,0.38568,0.30661
"Extant","Hippotragini",,,,16,"UM1","max",6041,328.645905,241.678696,60.786659,16.469259,34.650311,47.217701,5.62344,8.05712,10.42123,31.03182,1.96583,18.59063,7.64094,19.3235,4.82825,16.1049,1.47966,4.18139,6.35633,3.47658,1.97794,8.62675,0.41632,7.65145,3.34089,4.5791,2.51898,2.26248,1.45918,4.26685,2.02483,2.05417,1.23851,2.1151,0.7714,2.16373,1.37366,1.40848,0.99799,1.3404,0.26027,1.06496,0.71921,0.50362,0.2691,0.35148,0.58313,0.7278,0.47164,0.50233,0.85132,0.5984,1.01727,0.27856,0.68714,1.05738,0.24869,1.00021,0.2672,0.03212
"Extant","Reduncini",,,,17,"UM1","max",3461,164.346298,154.732498,8.8558,13.76934,34.5452,16.01441,5.6171,1.68274,10.50438,6.96676,0.67659,0.77061,3.028,2.00591,4.70419,3.78447,5.50776,2.26776,3.36873,3.34069,5.23183,3.21724,1.68324,0.4167,4.08655,3.30658,0.60192,0.94501,2.01236,0.7913,1.16799,1.35689,1.06813,1.01006,1.18079,1.00412,0.3818,0.87567,0.47325,0.16417,0.43108,0.43411,0.63987,0.23581,0.42816,0.74909,0.24582,0.28172,0.77119,0.4237,0.16737,0.33908,0.40468,0.06062,0.57533,0.12775,0.40487,0.1132,0.50081,0.15542
"Extant","Reduncini",,,,17,"UM1","max",3464,200.549805,166.433304,5.52305,5.98334,25.72374,8.28876,3.13456,2.67062,14.60618,8.23038,4.14472,1.75241,1.67364,3.16003,2.01495,3.05235,4.51448,1.87833,0.87922,1.44253,4.36873,3.30983,1.07029,1.1208,3.99894,1.61205,0.67609,0.76728,2.51438,1.09753,1.10304,0.76166,0.97587,1.41689,1.36921,0.4751,0.3082,0.62109,0.58151,0.67406,0.50924,0.32735,0.44129,0.10593,0.38283,0.48826,0.54127,0.10627,0.32736,0.41629,0.74319,0.31608,0.53724,0.30706,0.35685,0.25482,0.26493,0.39009,0.11555,0.26425
"Extant","Reduncini",,,,17,"UM1","max",3468,162.520401,146.964401,34.86071,26.489849,26.52471,36.275791,6.10061,3.71461,2.9705,6.65739,6.84995,14.01614,9.21799,10.11721,5.10679,11.31643,0.60213,4.2837,0.62049,2.93682,1.28078,4.95758,2.44028,3.52265,3.78436,3.97313,2.29419,2.24273,1.35623,1.03437,0.45107,2.00668,1.68268,1.82087,0.30705,1.0399,0.24078,1.15925,0.73506,0.83892,0.30818,0.96923,0.79101,0.81889,0.18011,0.26325,0.7021,1.32473,0.18288,0.33686,0.38392,0.41248,0.33768,0.77019,0.38165,0.28411,0.07467,0.2444,0.4582,0.16285
"Extant","Reduncini",,,,17,"UM1","max",3473,171.647598,145.783096,47.766499,42.706848,21.74748,25.24861,11.89711,17.160101,9.93063,13.34492,11.35937,15.94398,9.66246,10.98171,1.21175,4.85412,2.81795,2.53859,0.86236,2.30788,3.23557,3.4716,3.46033,3.38288,2.97344,1.06477,2.14206,3.07309,1.74402,2.00348,1.17705,1.33669,0.36434,0.44519,0.76601,1.61608,1.10828,1.51949,1.22547,1.2728,0.38435,1.1342,0.68962,0.39897,0.54666,0.41229,0.5158,1.25449,0.12377,0.5121,0.48413,0.46761,0.345,0.07331,0.33448,0.58532,0.62549,0.22064,0.4013,0.35917
"Extant","Reduncini",,,,17,"UM1","max",3481,146.658905,126.558701,52.391689,48.993511,12.23221,34.264912,7.46025,23.52264,5.4906,27.381321,4.40911,13.31015,1.71148,10.47462,4.34452,1.72299,3.56299,8.2634,2.18247,4.22507,0.93918,2.99832,2.27638,5.25188,1.17156,2.49714,3.21918,2.91267,1.37656,1.90443,1.09013,2.32389,0.62128,2.01555,1.54352,2.02575,0.56708,1.17428,0.61359,0.73098,1.3461,1.07461,0.62897,1.17855,0.65526,0.44212,0.82196,0.53474,0.35496,0.94457,0.82854,0.57073,0.56046,0.18258,0.24404,0.46793,0.30906,0.13979,0.41126,0.39
"Extant","Reduncini",,,,17,"UM1","max",3487,169.473801,130.886704,34.791481,19.943661,16.362961,30.213181,6.50769,6.89723,1.25243,10.67944,3.33918,13.38877,2.93595,9.56591,3.51474,11.10522,3.41398,1.49199,2.39332,1.99045,1.24177,3.28303,0.77323,5.30648,3.0502,3.00201,1.12151,2.25244,1.93844,1.75321,0.19426,0.40056,1.90871,1.58595,0.68676,0.42899,0.8428,0.56637,0.84832,1.22954,0.43121,0.404,0.2498,0.53878,0.98261,0.66291,0.49688,0.10087,0.32718,0.27424,0.30666,0.73055,0.52276,0.04121,0.40372,0.65784,0.28355,0.47837,0.22222,0.3763
"Extant","Reduncini",,,,17,"UM1","max",3491,174.770996,147.404694,38.174728,29.2775,22.49847,27.590441,7.14359,5.21058,2.16504,8.36492,10.07622,13.930821,9.0395,8.54342,3.56069,8.99285,3.27543,3.59219,0.52611,2.64696,1.55428,2.70034,2.09692,2.12242,1.17205,3.51878,4.11985,0.90094,0.3435,1.39078,1.7681,1.23483,0.39163,1.3694,0.66256,0.93105,1.11349,0.88202,0.65298,0.08249,1.07433,0.27851,0.11019,0.94912,0.35259,0.46562,0.46316,0.48557,0.43332,0.46494,0.2759,0.2909,0.28148,0.3013,0.14921,0.22853,0.14512,0.23653,0.31816,0.22934
"Extant","Reduncini",,,,17,"UM1","max",6287,152.680893,128.479599,29.14649,16.090691,20.86068,32.960312,3.97208,4.19731,2.10823,12.73542,1.60858,11.67324,4.2695,11.54792,2.04713,10.95684,2.27371,4.27604,2.77608,4.21455,1.16082,4.97107,1.7249,4.76491,3.32305,1.79671,1.37596,1.22327,1.04455,3.11447,1.44431,1.15545,1.49075,1.18982,0.94336,0.35423,0.64945,1.31793,0.54818,0.29725,0.79194,0.58932,0.7355,0.98852,0.40676,0.57494,0.09317,0.64176,0.20301,0.17514,0.57243,0.39848,0.16136,0.27709,0.33991,0.24842,0.03527,0.56052,0.33235,0.21917
"Extant","Reduncini",,,,17,"UM1","max",6291,161.657898,134.427307,35.989521,20.824869,13.00105,32.393829,3.73364,3.37684,3.21532,10.855,0.85899,12.04032,4.53701,12.19367,3.22742,10.49617,0.87466,2.43006,2.67742,2.39835,0.38511,3.40631,2.2558,3.90543,3.65247,2.25269,1.56208,1.00881,1.92062,2.26659,1.78986,2.01589,2.0283,2.46868,0.21159,1.0763,0.34347,0.0922,0.51888,0.67685,0.16483,0.51628,0.43257,0.63606,0.33494,0.51825,0.29819,0.61797,0.82408,0.26903,0.21168,0.20215,0.23466,0.16285,0.59121,0.28324,0.49354,0.3327,0.3107,0.2489
"Extant","Reduncini",,,,17,"UM1","max",6311,168.707306,141.003906,32.93536,26.272949,18.380711,34.142349,5.23682,2.77067,2.78005,6.99274,3.88667,13.05786,7.71238,11.51871,3.44837,10.72532,1.15636,3.67528,0.45022,1.84237,1.12303,3.79693,1.98111,3.79988,3.78369,3.2789,0.95745,1.88159,2.33829,1.05027,0.77475,1.53572,1.33734,2.55634,0.8483,0.90166,0.26817,0.74297,0.20883,0.41191,0.31728,1.02372,0.7562,0.58913,0.26163,0.61884,0.37868,1.01826,0.21188,0.29257,0.24542,0.3291,0.27366,0.3183,0.28187,0.35072,0.16385,0.14652,0.35201,0.06977
"Extant","Reduncini",,,,17,"UM1","max",6327,165.706299,131.563599,30.47402,13.03564,17.676241,32.452309,4.82616,5.03981,4.37783,11.6184,0.91685,13.23635,4.48233,10.30209,4.57993,11.92188,1.38188,2.38221,3.14254,4.53526,1.68498,5.45761,0.64435,4.77799,2.60506,2.26463,2.08961,0.97272,0.63445,3.24739,1.98553,1.41035,0.59691,1.22774,0.99835,0.37995,0.43653,0.46458,0.71165,0.97412,1.03806,0.45439,0.65971,0.44741,0.20096,0.25969,0.47374,0.47319,0.58184,0.53799,0.51828,0.07822,0.60145,0.69414,0.50729,0.61973,0.34525,0.23604,0.20552,0.40365
"Extant","Reduncini",,,,17,"UM1","max",6331,172.114594,123.529198,38.59877,23.710461,16.15943,29.1164,7.65629,3.89012,4.37197,17.028351,1.25247,14.11802,3.93305,11.76299,2.25729,11.62264,1.22406,3.10487,3.3291,2.00954,0.91702,4.44938,0.27957,4.50051,2.66429,2.68223,1.11728,0.31771,0.91645,2.32193,1.49767,1.56168,0.53833,0.91886,0.76405,0.34768,0.57631,1.00598,0.23262,1.31992,0.44887,0.52833,0.65418,0.74261,0.08741,0.37072,0.39893,0.12489,0.486,0.30866,0.25987,0.32422,0.16297,0.40774,0.59506,0.45642,0.32748,0.28617,0.02628,0.2789
"Extant","Reduncini",,,,17,"UM1","max",6335,172.976807,133.967102,41.405499,13.64378,19.193291,31.63028,6.06123,8.24443,2.98583,25.23177,4.83871,14.84015,4.85066,12.91445,1.86706,9.31018,1.47489,2.69391,3.14702,4.54008,0.48287,4.68207,2.34337,7.82328,3.11453,3.57297,1.68172,1.58271,1.56631,1.84703,0.92843,2.45232,0.55568,0.41034,0.61956,1.68238,0.36673,1.33786,0.57138,1.53576,0.64323,0.21205,0.2868,0.36878,1.19366,0.66724,0.69657,0.47429,0.65451,0.41906,0.16963,0.47023,0.73113,0.25847,0.26957,0.3717,0.3349,0.40727,0.03889,0.64389
"Extant","Reduncini",,,,17,"UM1","max",6338,181.182007,140.854004,31.15843,13.10088,15.5803,37.472408,2.43566,7.56235,4.19094,9.67024,1.91471,7.51718,5.95565,12.38363,3.14496,11.13058,1.70233,4.34075,3.14118,3.23076,1.76798,3.33646,2.12091,5.41393,2.54464,2.38354,1.69967,1.40863,2.5326,2.08447,2.12371,2.35723,1.57525,2.91673,0.09028,1.19406,0.39851,0.35445,0.3227,1.19886,0.2432,0.0964,0.15802,0.60568,0.18457,0.40901,0.50652,0.46339,0.31248,0.17126,0.17896,0.52627,0.25753,0.10897,0.56741,0.19676,0.48397,0.40637,0.16673,0.19525
"Extant","Reduncini",,,,17,"UM1","max",6346,147.103195,125.177696,36.740101,19.583839,10.01643,27.710051,5.68624,5.18282,3.79012,8.0095,4.56521,11.37953,3.94626,10.86911,1.20748,8.07719,2.07277,2.82304,0.73398,1.8688,1.08321,2.56579,0.68101,2.14305,1.59338,1.87243,1.34653,1.04289,1.46075,1.40276,0.54448,1.25295,0.98543,1.92403,0.74102,1.65569,0.27462,0.31872,0.42733,0.27077,0.25682,1.01,0.38645,0.31312,0.47898,0.32818,0.15715,0.82714,0.59614,0.25217,0.55153,0.29641,0.32039,0.18196,0.29357,0.44527,0.11629,0.21702,0.10788,0.31227
"Extant","Reduncini",,,,18,"UM1","max",3375,148.433395,136.379501,6.98567,10.53154,21.45191,16.40942,3.37149,3.4205,8.47808,8.90147,2.91477,0.30452,2.7178,1.38734,2.99834,2.77105,1.7444,0.83727,2.39637,3.66639,3.02089,1.99681,1.38256,2.57831,1.02455,1.85041,1.74923,1.01975,1.39077,0.57971,1.17051,1.95028,1.10344,0.27681,0.30952,1.5647,0.31386,0.315,0.71053,0.54236,0.06429,0.39117,0.60177,0.37286,0.74859,0.26637,0.29305,0.09677,0.47537,0.10869,0.44958,0.33207,0.30169,0.18026,0.19206,0.09706,0.23307,0.25502,0.08513,0.14519
"Extant","Reduncini",,,,18,"UM1","max",3381,145.846695,123.353401,15.487351,12.65827,14.86868,24.725599,3.25976,2.76469,4.81316,5.38914,1.61631,4.75218,1.99119,3.29416,2.68438,5.83503,2.31125,3.31,1.91694,4.95398,0.2994,1.14978,0.67254,3.43376,1.38936,1.53836,0.7733,1.5955,0.74918,0.951,0.38225,0.55067,0.55696,1.01461,0.76565,0.66115,0.33009,0.70699,0.09451,0.25315,0.51233,0.65399,0.20171,0.14287,0.11404,0.17441,0.42062,0.20382,0.08996,0.08951,0.09472,0.14717,0.13191,0.23786,0.46778,0.08087,0.22388,0.17161,0.12889,0.20153
"Extant","Reduncini",,,,18,"UM1","max",3385,145.311905,131.883804,21.757669,9.03782,15.22758,34.985241,1.29631,7.07523,5.41319,10.64884,5.07736,10.00725,2.57112,10.59128,1.17128,8.08379,1.67022,2.55966,1.56896,2.91064,1.75214,3.61244,1.21067,4.16425,1.02008,2.8174,1.83009,2.76856,0.40698,0.78581,1.19599,0.67616,1.95708,1.36078,0.1863,1.2171,0.76317,0.6053,0.56392,0.56511,0.66365,1.01389,0.21244,0.5867,0.40074,0.41607,0.45467,0.63601,0.30023,0.73283,0.33981,0.29101,0.09355,0.54486,0.18893,0.34354,0.20173,0.27302,0.25775,0.20374
"Extant","Reduncini",,,,18,"UM1","max",3515,139.830795,125.969704,21.55916,9.79794,11.42284,28.369181,0.93124,1.16922,5.09274,2.5037,0.7463,8.21967,2.70125,6.51651,1.90228,9.32976,1.75812,2.70313,0.33364,4.79461,0.57153,2.18672,1.28095,2.74015,0.44194,1.42256,0.17462,0.35091,0.52129,1.33006,0.7798,1.39397,0.89162,1.62558,0.89563,0.33115,0.02996,0.87346,0.55966,0.80101,0.28834,0.03422,0.29908,0.15175,0.38774,0.99021,0.60795,0.07308,0.21081,0.48622,0.15292,0.56076,0.27621,0.13362,0.1976,0.3881,0.20649,0.3227,0.20206,0.18733
"Extant","Reduncini",,,,18,"UM1","max",4349,157.910706,127.078697,22.801889,8.20706,10.35727,26.126221,1.36271,2.5697,6.21838,6.61296,0.57791,5.3552,3.31353,7.12242,1.18526,8.57215,0.99335,3.76368,2.07805,2.71543,0.53677,4.69608,1.7133,1.78355,1.63695,0.91826,0.44843,1.58482,0.64694,2.55448,1.81314,1.19099,0.74764,1.37406,0.8356,1.28587,0.2569,0.21446,0.50194,0.24451,0.3878,0.39749,0.44871,0.53764,0.27173,0.20872,0.55725,0.33944,0.40083,0.37939,0.11543,0.59064,0.27437,0.20323,0.41695,0.21847,0.08459,0.36333,0.1809,0.22295
"Extant","Reduncini",,,,18,"UM1","max",6070,139.284607,132.0961,12.1027,9.53956,2.95084,31.25647,0.85781,6.12105,8.75454,8.75272,1.99082,0.71438,1.92058,2.63802,0.84908,6.45065,2.31886,1.33912,2.14189,4.23527,0.12557,3.16441,0.62999,2.07279,1.48404,1.77335,1.26562,3.01011,0.31955,1.96997,1.15087,1.92821,0.67524,0.98043,0.37652,0.70746,0.78197,1.12041,0.3348,0.05153,0.25715,0.84854,0.23788,0.67749,0.31178,0.28331,0.21932,0.43271,0.51394,0.45959,0.28961,0.50032,0.03902,0.45037,0.41896,0.2197,0.10228,0.31752,0.37683,0.14943
"Extant","Reduncini",,,,18,"UM1","max",6082,153.580994,120.856598,38.345188,15.48493,13.79315,33.505379,2.48526,6.54103,2.6864,9.97627,3.78243,10.41589,1.78307,11.22671,2.28933,9.85559,1.692,1.08647,2.48418,2.85769,1.02959,3.20868,0.27585,2.39554,1.78771,3.77782,1.07536,1.2716,1.80043,1.39507,1.32429,1.65301,0.60214,1.74392,0.77387,1.56538,0.51499,0.38653,0.48156,0.79726,0.34755,0.259,0.384,0.60282,0.25442,0.53599,0.43352,0.22647,0.13466,0.67629,0.60836,0.3173,0.35635,0.48373,0.09115,0.30797,0.46112,0.51235,0.32182,0.04368
"Extant","Reduncini",,,,18,"UM1","max",6094,146.869797,113.167702,30.59383,16.93722,14.23846,30.83864,1.27947,5.4578,1.36829,10.66881,1.61982,9.14052,1.3372,10.50318,1.26657,8.31747,1.30972,1.7775,1.44806,2.18198,0.83268,3.71896,1.52038,2.86002,1.38626,2.97725,0.76537,1.69108,1.20864,1.37907,0.61996,1.47867,1.54403,1.86576,0.75278,1.40542,0.38845,0.10843,0.52889,0.22337,0.32629,0.6433,0.63678,0.45414,0.22944,0.60958,0.30712,0.30898,0.30067,0.47322,0.3731,0.27246,0.34196,0.02182,0.44785,0.17728,0.07433,0.47207,0.13785,0.2477
"Extant","Reduncini",,,,18,"UM1","max",6098,142.950501,119.784798,9.6236,10.63975,18.62697,26.582029,1.78354,2.44598,4.9458,7.69177,2.90483,5.49036,5.24911,6.03727,1.64439,4.48434,3.02338,5.69183,0.58186,1.99923,2.50052,3.31907,0.89255,1.26907,1.08282,1.61125,0.53922,1.40001,1.05328,0.34615,1.15528,1.01239,0.3246,0.29092,1.17141,0.05583,0.80108,0.36218,0.39276,0.13163,1.02584,0.53671,0.74426,0.30563,0.4148,0.58943,0.43383,0.14061,0.17751,0.06355,0.14467,0.17574,0.29587,0.23231,0.12749,0.12887,0.05763,0.24691,0.18782,0.09252
"Extant","Reduncini",,,,18,"UM1","max",6103,149.995499,127.159401,6.76339,6.72479,13.3335,30.70114,2.02178,2.59319,6.56505,11.30567,0.53792,2.74684,2.6127,2.12061,2.24993,2.3907,2.70519,1.07764,1.29896,3.85143,1.21601,1.85772,0.65472,2.83177,0.90259,0.54102,0.67863,1.48787,0.80028,1.30775,0.4481,1.44244,0.33459,0.85197,0.77245,0.5697,0.33813,0.86745,0.78693,0.54278,0.26791,0.66921,0.17642,0.50862,0.3904,0.22022,0.35365,0.46303,0.3789,0.46718,0.22995,0.54111,0.26384,0.3379,0.06925,0.28128,0.2216,0.38037,0.2216,0.39221
"Extant","Reduncini",,,,18,"UM1","max",6111,142.194,124.568001,8.83827,11.13342,23.514959,23.873011,1.03473,3.16986,7.598,9.66721,1.15805,2.73684,3.33054,2.74173,3.61421,4.43466,3.85873,2.49778,0.95875,3.66931,1.36281,3.4864,1.21755,1.19354,1.40742,2.68894,0.37817,1.56112,0.47908,0.35884,0.52328,2.30861,0.94185,0.50215,0.744,0.81362,0.34659,0.59458,0.31342,0.54962,0.5283,0.27815,0.27422,0.40184,0.31038,0.44988,0.50183,0.15131,0.28651,0.39521,0.12067,0.12296,0.33198,0.09033,0.27615,0.14795,0.18963,0.15743,0.13073,0.13276
"Extant","Reduncini",,,,18,"UM1","max",6115,133.510696,110.282097,25.34918,13.38289,9.31692,28.293301,0.28422,2.28074,2.60566,3.90234,2.90845,8.52486,2.03855,7.73991,0.77609,9.05306,1.6125,1.64852,1.4877,3.08999,1.32845,2.94262,0.53986,2.42237,1.8136,2.71134,0.66321,0.7689,1.33177,1.12997,0.99128,0.81067,0.38204,1.38353,0.72814,0.21845,0.43013,0.60045,0.64364,0.61668,0.25633,0.20829,0.13528,0.31522,0.52376,0.59105,0.21653,0.37286,0.15504,0.4774,0.03056,0.12958,0.36345,0.12377,0.29934,0.30893,0.18881,0.12894,0.22597,0.13255
"Extant","Reduncini",,,,18,"UM1","max",6120,159.096695,113.066902,32.682999,13.79868,15.01876,34.73534,2.48081,4.74186,3.72401,13.09446,3.46296,10.87489,2.98582,10.24285,0.34903,9.11009,1.53183,3.86799,2.16468,0.97549,0.45331,3.56751,1.80744,4.26011,1.78052,2.51383,1.96426,1.37673,1.27204,2.16921,0.94556,0.86203,1.27836,1.35418,0.49185,0.569,0.2206,0.94324,0.58815,0.19685,0.2432,0.28615,0.68539,0.84724,0.48213,0.27722,0.09243,0.34623,0.4018,0.09121,0.4244,0.47764,0.19554,0.04652,0.55611,0.44597,0.26409,0.12148,0.12216,0.49572
"Extant","Reduncini",,,,18,"UM1","max",6130,144.063294,115.777,21.988171,13.60483,14.45695,32.188202,1.71715,0.6146,2.82166,5.17778,1.4513,6.56903,2.33618,6.76981,1.08548,8.60372,1.01249,4.96738,1.67724,3.1472,0.76173,4.43766,1.73572,0.17394,1.15536,0.66613,0.82872,2.37869,0.31635,1.94054,1.17367,1.13654,0.2126,0.71507,0.59549,0.72666,0.61263,0.17026,0.42283,0.60617,0.86448,0.78865,0.43213,0.62429,0.33674,0.19308,0.48424,0.26295,0.47004,0.50121,0.42391,0.13949,0.28943,0.21157,0.1584,0.18343,0.22908,0.37759,0.14316,0.14535
"Extant","Reduncini",,,,18,"UM1","max",6135,147.278198,124.570297,24.57568,16.231649,16.624371,31.49066,2.54972,2.94465,3.41927,3.75106,4.06032,9.1803,3.53754,6.39523,4.62818,9.60566,2.00394,3.32963,1.09268,3.77788,1.97026,2.61949,2.2522,2.35327,1.59197,1.51909,1.04385,0.77446,1.57727,1.36236,1.858,1.91616,0.41429,1.46325,1.31264,0.15095,0.8468,0.41515,0.13808,0.60024,0.83788,0.49993,0.46285,0.24106,0.46755,0.52492,0.12631,0.05096,0.38623,0.41341,0.56572,0.74015,0.4515,0.16204,0.24668,0.26891,0.19494,0.12987,0.18056,0.10377
"Extant","Reduncini",,,,19,"UM1","max",3527,196.349793,143.689804,39.12598,18.85433,18.961781,31.558229,5.55072,0.33134,5.36909,17.65662,2.68466,8.88964,2.63085,13.61874,2.14836,10.9747,2.30585,3.43709,4.62078,2.1423,1.18658,4.43234,1.83792,5.71434,2.21389,2.20346,1.34928,1.57412,1.30635,2.79427,0.42648,0.49919,1.53428,1.19034,1.3652,0.78522,0.11677,1.53923,0.25736,0.81981,0.70502,0.40381,0.19417,1.27767,0.76213,0.32705,0.12484,0.32531,0.39735,0.25076,0.71276,0.25404,0.10831,0.45603,0.33857,0.27321,0.10222,0.56427,0.22151,0.28151
"Extant","Reduncini",,,,19,"UM1","max",6583,200.878098,183.522797,32.861771,26.722019,23.194321,43.521881,1.61362,0.64092,5.04151,4.55526,6.53626,11.17282,5.34093,10.45725,5.80466,14.084251,2.57515,2.86541,1.779,7.64558,1.34775,5.17927,2.29596,3.51095,2.75245,2.56613,0.10821,1.22003,1.70278,1.99541,2.53379,1.19278,0.18956,2.59102,0.9091,0.33185,1.36983,1.33316,0.94234,0.32855,0.56527,0.81479,0.96121,0.39782,1.16287,0.59228,0.54344,0.72489,0.21561,0.50012,0.47025,0.41582,0.66876,0.37502,0.07172,0.21339,0.0775,0.39378,0.3185,0.1131
