,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Antilopini",,,,5,"LM3","mand",4256,272.917297,89.983551,52.273281,29.646709,25.26449,31.40708,16.33363,19.81559,9.75846,23.812571,4.68587,12.96739,1.25987,5.89175,0.95542,7.41798,1.34891,5.31682,2.01915,3.83605,0.20588,3.24143,0.77015,2.02935,1.27453,0.61436,1.0382,1.5653,0.71127,1.92364,0.55853,0.77132,0.48381,1.17601,0.15266,0.72617,0.24566,1.51555,0.15515,0.07058,0.45085,0.71965,0.10073,0.94653,0.11897,0.47147,0.16519,0.24999,0.08547,0.69152,0.14945,0.41763,0.28158,0.06046,0.25987,0.10435,0.37454,0.26861,0.11756,0.57479
"Extant","Antilopini",,,,5,"LM3","mand",4260,255.513306,78.29454,44.381722,23.357559,26.90089,22.34745,18.18581,18.10376,9.59999,21.11484,6.02616,15.463,2.19447,6.76944,2.28758,6.08781,1.73575,7.22618,0.48334,2.85789,0.81513,2.31314,0.27331,2.93459,0.39842,0.88379,0.82574,0.32436,0.43828,2.03699,0.56128,1.47543,0.44238,0.58142,0.42882,0.67523,0.5475,0.62699,0.07755,1.30231,0.48376,0.33935,0.17182,0.91397,0.11912,0.03282,0.29965,0.45811,0.10112,0.16596,0.28653,0.64366,0.07506,0.26995,0.19516,0.10912,0.14998,0.15487,0.11133,0.2852
"Extant","Antilopini",,,,5,"LM3","mand",4264,283.243805,89.469139,49.753109,23.76788,24.062571,27.17374,18.063419,19.20388,11.60406,24.36875,5.629,15.36931,2.36715,7.30494,2.12638,5.06403,1.18682,7.26561,2.26692,2.79949,1.18609,3.17598,0.63938,2.92506,0.63633,0.83572,0.81088,1.39243,0.42369,1.92415,0.17861,1.99745,0.20406,1.58951,0.30221,1.33059,0.52952,0.67973,0.04956,0.76362,0.1584,0.75819,0.19341,1.33446,0.13725,0.27027,0.28643,0.34665,0.15982,0.31893,0.14057,0.63781,0.12422,0.41261,0.24128,0.39681,0.2194,0.55722,0.21705,0.28737
"Extant","Antilopini",,,,5,"LM3","mand",4268,282.00119,75.511551,38.29287,16.504801,29.44986,23.97502,16.121401,14.667131,8.0483,21.1287,6.18622,14.67682,2.68321,7.30491,2.71493,5.24771,1.30544,4.78513,0.39886,2.46359,1.68487,1.5678,0.31835,3.86135,0.35442,1.26495,0.65951,0.36247,0.81086,1.39978,0.18406,2.23696,0.33469,0.90974,0.26791,0.68949,0.19125,0.22681,0.36771,1.18317,0.40793,0.84908,0.16948,0.75146,0.14596,0.38936,0.07443,0.64726,0.1463,0.11571,0.39122,0.47826,0.31317,0.46257,0.1469,0.22804,0.17014,0.29628,0.2215,0.25332
"Extant","Antilopini",,,,5,"LM3","mand",4272,293.111694,97.96125,45.569481,16.80802,22.686979,29.886431,19.20673,25.006611,8.7979,28.509951,4.06998,14.53208,4.4763,1.00986,1.03623,1.56719,2.67616,8.04323,0.87192,1.05709,1.08936,2.6756,1.34084,2.8401,0.72449,0.5439,1.1043,0.29725,0.14274,0.59767,0.92592,3.03925,0.51715,0.3998,0.15784,0.21966,0.42707,0.52314,0.26612,1.24561,0.53838,0.23391,0.64305,0.23561,0.17155,0.71269,0.28252,0.51718,0.16949,0.41683,0.34497,0.26146,0.12552,0.86353,0.18997,0.0609,0.17991,0.35112,0.10952,0.0834
"Extant","Antilopini",,,,5,"LM3","mand",4275,274.366608,71.454559,35.607819,20.594351,27.6933,18.81237,16.2143,21.87826,9.20263,19.910971,6.82198,14.09127,1.44412,4.80849,3.44266,4.04883,0.43061,4.13478,1.07438,2.08566,1.89477,1.88112,0.61603,0.85959,0.21729,3.5772,1.03946,2.09285,1.16412,1.53065,0.44573,0.74272,0.26712,0.23139,0.51477,0.20031,0.57771,1.75963,0.34005,0.93382,0.09787,0.86378,0.34682,0.07994,0.32252,0.1244,0.62935,0.54099,0.24903,0.4661,0.37678,0.1996,0.2039,0.3203,0.36549,0.13801,0.1452,0.67644,0.15165,0.37002
"Extant","Antilopini",,,,5,"LM3","mand",4279,280.849793,71.534271,28.56097,18.985291,32.850029,20.113911,7.5379,13.38916,9.68929,17.2262,5.45547,11.36388,2.90902,8.66577,2.17225,5.01305,0.66827,3.92775,2.49898,1.65914,0.43757,1.78254,0.64624,3.48089,1.00081,0.81134,0.4682,1.69565,0.97904,1.34233,0.58874,1.08672,0.8945,0.55057,0.33084,0.69483,0.71659,1.06796,0.03348,0.81041,0.47993,0.35217,0.3776,0.35392,0.44726,0.63794,0.18426,0.15958,0.11093,0.16642,0.19443,0.3224,0.09269,0.22493,0.11654,0.16306,0.24433,0.34851,0.09529,0.20087
"Extant","Antilopini",,,,5,"LM3","mand",4282,275.097992,104.392098,60.881611,35.863049,23.21196,36.024529,19.56053,27.843611,12.55863,22.42618,4.99882,13.2682,1.19507,1.48336,2.13318,6.51749,0.79481,5.29554,1.77402,4.18185,0.8964,1.93108,1.15457,0.66869,1.4766,0.43946,0.29692,2.23743,1.1616,1.39706,0.32077,0.42609,0.2477,0.28529,0.4551,1.20175,0.32324,1.60693,0.26697,1.13088,0.30812,0.71562,0.31895,0.41201,0.49733,0.47234,0.12719,0.98996,0.07444,0.66266,0.3202,0.50082,0.22445,0.08178,0.10722,0.2882,0.31721,0.66621,0.21,0.2913
"Extant","Antilopini",,,,5,"LM3","mand",4286,280.07251,96.843353,72.647087,43.052078,7.13258,14.74898,33.942909,45.36195,11.90778,31.47443,3.62132,6.7927,1.48712,1.68408,4.99369,3.53756,4.57358,5.61268,1.50371,2.50754,1.02952,2.42355,0.48395,1.34332,2.30417,1.90394,1.2738,1.74317,0.3884,1.66125,0.09145,1.22892,0.37275,1.52993,0.78795,0.62687,0.50138,1.18303,0.30734,1.23411,0.41927,0.8678,0.55062,0.35113,0.18587,0.63288,0.3375,1.13988,0.23845,0.4696,0.39891,0.62907,0.06177,0.45189,0.19565,1.0598,0.37603,0.15684,0.18652,0.33551
"Extant","Antilopini",,,,5,"LM3","mand",4288,268.316498,77.44445,40.76585,18.12501,31.69323,30.108721,9.03439,15.31818,10.04278,15.70559,8.0709,8.207151,0.86836,10.96037,1.5826,8.54861,1.37149,2.44177,0.67974,3.12672,1.13899,5.31096,1.10869,0.53841,1.06324,1.34862,0.31826,1.38689,0.30221,1.66975,1.27443,0.29614,0.4575,1.33572,0.71339,1.02113,0.17876,0.61843,0.94764,0.23427,0.23589,0.93655,0.45204,0.48432,0.33801,0.20072,0.06459,0.13216,0.34571,0.28277,0.2604,0.14303,0.20297,0.59136,0.417,0.41868,0.25562,0.19512,0.18095,0.06058
"Extant","Antilopini",,,,5,"LM3","mand",4294,251.766693,74.348442,48.832062,27.43944,16.84676,17.29999,22.558991,27.205391,10.51413,23.07646,6.18625,11.5338,1.42657,4.92002,1.89352,8.53102,1.98758,3.90039,1.0551,2.26591,0.48049,3.78582,0.31077,2.49061,0.47341,0.99443,0.2007,1.11868,0.91265,3.15358,0.30347,0.69215,0.58235,0.45112,0.35299,1.09178,0.19057,0.70424,0.38835,0.34633,0.3729,0.59753,0.39595,0.4351,0.13465,0.61487,0.49748,0.81723,0.19721,0.62022,0.23859,0.53227,0.09604,0.72485,0.02392,0.15389,0.18648,0.40698,0.09531,0.25383
"Extant","Antilopini",,,,5,"LM3","mand",4299,281.963806,92.712402,48.14151,24.063629,20.977949,24.62459,22.65114,26.4385,12.12689,21.16835,5.90801,16.25231,0.79825,4.74782,1.4405,6.46029,2.77843,6.10404,1.60579,2.57486,0.31144,3.22031,0.94148,0.94817,0.18359,1.46791,0.74244,0.93358,0.79028,2.39073,0.5102,0.45484,0.44349,0.60077,0.2641,0.77207,0.39252,1.73116,0.40349,0.3179,0.33595,0.62957,0.19811,0.0523,0.17779,1.07271,0.29238,0.54564,0.07154,0.31505,0.16153,0.19424,0.24946,0.25417,0.12893,0.20195,0.10878,0.4487,0.03859,0.45671
"Extant","Antilopini",,,,5,"LM3","mand",4303,286.843292,83.402443,32.28804,13.1467,29.33802,22.209209,11.70064,10.68825,11.03233,18.352501,3.21184,13.43046,1.48582,4.61219,3.86815,7.15354,0.875,5.60641,1.00449,5.5187,2.03196,0.99048,0.58039,2.14919,1.49592,2.84937,0.79524,1.55535,1.51069,1.47785,0.34569,1.22674,0.733,1.42358,0.35911,0.41231,0.29234,0.35644,0.30837,0.25652,0.20972,1.40863,0.47809,0.2969,0.19791,0.20643,0.36534,0.68044,0.24552,0.51975,0.40005,0.10132,0.24986,0.38893,0.32397,0.58752,0.30047,0.38737,0.06212,0.1114
"Extant","Antilopini",,,,5,"LM3","mand",4307,268.132202,93.300301,57.153069,35.524792,16.88707,17.153971,26.82176,26.795111,11.83109,26.618321,3.58919,12.17999,2.56527,2.27611,1.18495,2.42426,4.66438,8.94492,0.9819,0.70742,0.65241,2.82765,1.02715,1.85305,0.22025,0.9181,1.43271,1.1835,1.30038,2.19322,0.60734,1.95191,0.70037,0.98686,0.63155,0.51742,0.15419,1.08451,0.65216,1.13986,0.33138,0.29389,0.60345,0.42867,0.45911,0.43547,0.19655,1.175,0.1897,0.05292,0.04624,0.47235,0.23564,0.40757,0.13926,0.51063,0.11095,0.30189,0.08228,0.36564
"Extant","Antilopini",,,,5,"LM3","mand",4311,304.17749,103.983902,51.855572,18.143311,20.19445,23.38048,24.592409,31.675289,11.41554,31.676809,4.05049,10.334971,5.08248,2.42531,1.37766,1.79019,3.44309,8.06684,0.86916,4.1462,0.66263,2.15067,1.98766,2.63385,0.50569,0.89892,1.45117,1.48284,0.95213,1.07815,0.24638,1.96834,0.41174,1.09382,0.07932,1.1236,0.54283,0.31509,0.40359,1.26704,0.41443,0.7523,0.26427,0.09923,0.23724,0.25073,0.12691,0.33227,0.24514,1.21734,0.37178,0.23646,0.18745,0.26655,0.15879,0.21076,0.11206,0.83558,0.30488,0.2532
"Extant","Antilopini",,,,5,"LM3","mand",4315,284.521393,92.11673,45.846352,23.9116,19.178391,16.639259,23.484819,26.41297,10.34182,28.34329,2.81134,13.2147,1.4753,1.75297,0.87421,0.68355,3.08246,8.20815,0.92346,1.1549,0.65808,1.73145,1.46774,1.42888,1.11373,1.82413,0.57243,2.16644,0.65332,1.19289,0.43638,2.07038,0.68165,1.52066,0.34899,0.8207,0.30014,1.08693,0.21015,1.17514,0.39962,0.10844,0.22646,0.42943,0.2272,0.17682,0.06627,1.00474,0.08365,0.28608,0.13234,0.08325,0.04484,0.15529,0.0546,0.561,0.08986,0.4391,0.08294,0.17743
"Extant","Antilopini",,,,5,"LM3","mand",4319,283.478394,71.568031,26.37369,14.89533,26.758261,26.233971,8.22195,11.00757,10.21907,18.00984,3.93638,11.31121,3.91767,10.71763,0.43976,3.88314,0.85899,3.48572,0.90022,3.18948,0.44915,4.52818,0.95616,2.71678,0.39247,0.96315,0.2241,1.41337,0.33671,0.96319,0.24924,1.46977,0.31067,0.67406,0.48401,1.85583,0.44265,0.70122,0.49017,1.30572,0.51063,0.53058,0.28731,0.90699,0.26093,0.67794,0.23087,0.38637,0.26187,0.18747,0.20595,0.32335,0.05463,0.22629,0.28527,0.12285,0.0492,0.6116,0.18189,0.20439
"Extant","Antilopini",,,,5,"LM3","mand",4323,288.236115,87.586182,37.167671,17.19562,29.147301,25.77318,13.78316,15.85388,8.59448,18.13938,5.73919,14.44233,2.96399,8.57376,3.1801,3.42713,1.53191,5.94267,1.11877,2.95668,1.73048,4.14477,1.19189,2.19728,0.2552,1.28994,0.47535,1.20142,0.86477,1.28059,0.73887,1.67815,0.34848,1.35,0.4729,0.65223,0.34045,0.62251,0.10044,1.07849,0.35699,0.29742,0.28257,1.0156,0.23069,0.82224,0.42331,0.28354,0.36627,0.17592,0.04454,0.34757,0.33861,0.57908,0.11475,0.07853,0.1708,0.36265,0.25617,0.40718
"Extant","Tragelaphini",,,,6,"LM3","mand",3295,496.130615,153.9384,79.48925,28.85692,38.629749,33.194641,33.798969,53.210011,15.81096,40.019852,14.76457,15.389031,4.31776,9.07999,8.47912,13.95086,3.42506,9.50086,1.18413,5.01149,1.75412,4.4151,1.88737,2.80709,0.69434,7.18181,0.30791,1.58412,1.40142,3.54565,0.06584,1.43565,0.88974,4.23667,0.40238,0.25935,0.99403,1.80055,0.54607,1.97352,0.80578,1.80002,0.49634,1.11069,0.34703,1.4358,0.67872,0.92833,0.58251,0.99422,0.49687,0.65836,0.16537,1.26512,0.21898,1.02656,0.15806,0.2873,0.234,0.50776
"Extant","Tragelaphini",,,,6,"LM3","mand",3304,454.070709,146.510696,47.95697,41.372391,46.886211,43.87925,15.05183,26.802219,15.27824,28.582939,9.85062,18.521071,2.06094,11.92639,6.45434,3.32477,1.26188,10.66728,4.13382,5.6491,3.52583,4.42432,0.7036,7.0232,0.50443,1.99925,1.33199,3.08658,1.46598,2.61431,0.97504,1.01492,0.86986,1.97513,1.60484,1.0024,0.38215,1.69511,1.05467,0.87536,0.69944,0.56129,0.69077,1.23843,0.96302,0.94518,0.2256,1.46728,0.45384,0.41111,0.52442,1.31532,0.78852,0.15473,0.26802,0.21224,0.35271,0.16839,0.19578,0.97405
"Extant","Tragelaphini",,,,6,"LM3","mand",3305,494.484894,162.316101,80.633118,37.647739,31.091881,38.009609,28.930281,56.658669,19.229549,49.255859,15.30786,14.53555,5.18318,12.1027,4.92084,21.26441,2.73818,4.88991,2.93277,7.93803,1.84472,5.31848,0.69731,2.54309,2.1306,5.38983,1.06719,7.65759,2.93143,3.69982,0.06097,0.25473,0.8313,1.05169,0.69948,3.19148,0.62235,1.87863,0.76311,0.9518,0.41906,0.89422,0.7046,2.40662,0.82056,1.15422,0.85712,0.63272,0.70686,0.65409,0.31251,0.47081,0.48794,1.05129,0.46143,0.51655,0.71818,0.39365,0.41467,0.48935
"Extant","Tragelaphini",,,,6,"LM3","mand",3310,495.355988,170.605301,87.139526,39.49736,27.378679,20.99494,39.894642,63.038151,15.27719,46.739491,12.71271,19.856079,6.09027,11.26417,3.53438,15.54172,8.84523,5.09617,3.20879,2.1584,0.43216,2.83685,2.01225,2.15988,1.28229,5.43005,1.52089,2.03225,0.80926,3.3966,0.88922,3.20559,1.58207,3.5124,0.50395,0.50522,0.87209,2.62305,0.81298,0.87872,0.5709,2.09721,0.49391,0.92411,0.44312,1.21153,0.48348,1.51785,0.3856,0.2606,0.58801,0.37508,0.40273,0.73475,0.68703,1.00973,0.26023,0.23075,0.43906,0.43435
"Extant","Tragelaphini",,,,6,"LM3","mand",3314,481.19101,149.013001,92.661652,35.916699,31.33885,49.818821,36.53302,63.599522,15.01805,46.26572,14.32511,7.5953,9.56669,7.01128,6.39749,22.187349,2.49495,3.34067,1.97221,5.64632,2.60165,5.34758,2.06307,2.58697,1.01854,3.80954,2.49558,3.68226,0.52881,3.45381,0.72495,3.09122,0.75497,0.89631,0.56889,2.43941,1.351,0.1238,0.1902,0.76092,0.12528,0.60877,0.5953,1.79392,0.56916,0.87018,0.35278,0.46004,0.22276,0.83551,0.66201,1.5195,0.31676,0.4953,0.40336,0.38849,0.32357,0.58343,0.58396,0.80634
"Extant","Tragelaphini",,,,6,"LM3","mand",3318,496.820007,157.801804,77.583946,33.467571,29.648979,33.29216,36.22459,50.465481,19.338169,45.403091,13.0819,16.62294,6.8593,8.81963,5.54767,17.77985,4.60015,5.31835,3.05214,1.81367,1.13231,3.62091,1.95644,4.06301,2.10861,4.95374,1.6638,3.6569,0.46852,5.83603,0.69664,2.29004,1.29849,1.54485,0.50528,1.18627,1.85732,2.55771,0.44962,0.41746,0.66946,1.41821,0.5858,2.11775,0.7881,1.38961,0.31177,0.95343,0.49151,0.5151,0.53428,0.91761,0.4208,0.96972,0.53194,0.64071,0.21074,0.44947,0.23914,0.51588
"Extant","Tragelaphini",,,,6,"LM3","mand",4903,582.111084,200.572205,107.334503,59.52824,32.442699,48.240849,48.501061,67.17189,20.339781,55.004711,11.69055,23.99115,4.82725,11.23696,2.95855,21.90303,5.43806,6.80814,3.45183,4.76307,2.31848,4.65254,0.79883,2.78156,2.0917,2.71204,1.21988,4.47318,2.37256,5.83171,0.9606,1.03108,0.65512,1.10755,0.32671,3.10491,1.69726,2.76683,0.5633,1.49164,0.89007,0.69247,0.45847,1.01795,0.86773,1.02091,0.6005,0.60121,0.32257,1.31919,0.70084,0.64819,0.84269,1.10618,0.82256,0.82423,0.36712,1.08158,0.05367,0.33885
"Extant","Tragelaphini",,,,6,"LM3","mand",4913,515.193115,166.181702,67.658272,31.085569,42.820271,39.552921,27.49637,40.210522,15.79342,37.76339,11.55121,27.145929,1.67465,14.182571,5.27692,8.907291,4.44465,11.62424,3.631,2.14767,2.80623,4.75209,2.398,2.8905,0.85533,6.10183,1.06087,2.13022,0.56529,2.82476,1.412,3.64473,0.98193,1.7619,1.02318,1.41751,0.45173,1.61837,0.40495,2.83308,0.41615,0.79612,0.45935,0.07574,0.58095,0.81045,0.52217,1.26269,0.32786,0.71169,0.41104,0.69246,0.24935,1.26103,0.26023,1.165,0.5176,0.41674,0.11227,0.64828
"Extant","Tragelaphini",,,,6,"LM3","mand",4917,503.974091,168.793198,96.493492,50.177761,27.625351,30.346359,42.609299,74.979134,13.02645,48.62257,8.2883,22.090059,6.71888,9.11693,2.93196,9.68356,7.13493,5.77335,1.37385,3.02213,1.95658,4.36268,1.27178,3.38771,2.02148,2.76704,1.2073,3.89703,2.12705,3.48932,0.24967,3.33273,0.98134,2.79724,0.26156,1.61345,0.73967,2.02534,1.3301,1.69229,0.71736,0.35659,0.42694,0.91431,0.47537,1.41597,0.62569,1.2292,0.13458,0.67251,0.40708,0.38321,0.41611,1.20992,0.31061,0.27823,0.27828,0.30342,0.13118,0.74755
"Extant","Tragelaphini",,,,6,"LM3","mand",7384,553.0672,168.489395,100.5168,69.610527,31.588381,32.48724,47.655109,76.978973,21.484181,50.20586,13.93956,22.791189,6.41839,13.5793,1.5723,10.09081,6.36595,8.77117,2.64931,1.97689,2.2288,7.03009,1.18661,1.96363,1.23805,4.51786,1.01406,4.71767,2.01217,3.72061,1.97355,2.90322,1.0518,3.21994,0.39388,2.86665,0.44944,3.4122,1.50747,1.55404,0.51775,0.24272,0.30829,0.36481,0.44513,2.02029,1.19071,1.53313,0.46975,0.53366,0.41272,0.76862,0.57905,1.10035,0.55396,1.43313,0.4856,0.37868,0.33405,0.57924
"Extant","Tragelaphini",,,,6,"LM3","mand",7388,443.3349,151.959106,47.268799,27.618139,44.187931,44.211601,14.8651,31.261339,16.05871,31.951019,16.446289,17.533341,6.32679,17.489639,4.36083,7.04177,2.07726,10.44259,2.95324,3.14712,3.98952,1.30058,0.59446,7.70972,0.61322,6.63577,1.1698,3.28741,0.98214,2.77766,0.77765,3.20064,0.2328,0.76999,1.29687,0.26669,1.17716,1.58817,0.55828,1.95448,0.25376,0.93758,0.86258,1.89233,0.36901,0.4167,0.43836,1.50469,0.50347,0.35884,0.50213,1.47129,0.43703,0.40923,0.41362,0.73466,0.29076,0.39927,0.1962,0.97069
"Extant","Tragelaphini",,,,6,"LM3","mand",7392,510.045593,167.168396,83.555748,37.242989,27.09528,48.4925,38.461552,66.054741,19.224661,43.416458,12.9677,18.45001,6.70584,11.782,1.80407,17.28297,4.66694,4.03713,3.60988,4.29095,1.0982,5.87566,1.23361,3.04115,1.64276,4.58633,0.7743,3.41417,1.44529,4.89105,1.04241,2.79364,0.51905,0.71392,0.77101,1.94846,1.13166,1.79803,0.76079,1.8972,0.3726,0.45017,0.51125,2.28853,0.71894,1.40427,0.40922,0.22205,0.14716,0.56198,0.61716,1.20049,0.57266,0.74084,0.26985,0.18975,0.32369,0.12267,0.19896,0.55429
"Extant","Tragelaphini",,,,6,"LM3","mand",7396,518.169495,180.250397,69.419212,33.441879,41.314758,48.26759,28.904841,49.371361,14.13172,33.416699,14.79196,17.920891,3.93089,9.79109,8.14886,13.22951,4.18086,6.37294,2.7737,4.21904,3.23919,1.14027,0.76033,3.61237,1.85384,2.09512,0.25713,3.6986,0.62398,2.39285,0.74275,1.3992,0.42433,0.88068,0.11273,1.42986,1.11542,1.44993,0.55035,0.6829,0.6181,0.70499,0.33458,0.42097,0.19759,1.23437,0.43564,0.509,0.23716,0.27499,0.09068,0.72014,0.31858,0.66703,0.28191,0.21293,0.18232,0.30021,0.10141,0.19527
"Extant","Tragelaphini",,,,6,"LM3","mand",7400,522.895203,180.525406,92.699806,43.736649,36.44767,45.915428,37.289452,59.194519,16.331909,46.879341,11.38119,22.89999,2.81341,10.08674,2.30081,12.01661,6.81878,6.64333,2.58628,1.52029,1.93346,6.18697,0.38625,2.11912,1.64763,3.27859,0.65919,0.41671,1.83556,4.89146,1.50447,2.3305,0.62605,1.56618,0.68999,1.356,0.65655,2.72424,0.73983,0.29133,0.36801,0.43401,0.27354,0.6846,0.55588,2.03216,0.64749,0.62088,0.32698,0.53398,0.45679,0.9476,0.56006,0.71182,0.3396,0.67904,0.21386,0.57323,0.44891,0.60448
"Extant","Tragelaphini",,,,6,"LM3","mand",7404,483.562408,173.358307,49.846031,12.31994,45.150551,55.078281,12.28675,30.5546,12.86831,36.457169,13.46359,14.00797,6.08167,19.11223,5.8272,8.52466,2.21849,7.11532,1.59965,8.34118,2.48294,6.39292,1.79301,5.13365,1.26116,4.62026,1.01339,3.8632,1.14236,2.31614,0.50991,0.81237,0.997,1.53069,1.05321,1.98104,1.32171,2.4421,1.08166,1.99728,0.23048,1.1988,0.49594,0.7241,0.54735,0.43698,0.89328,1.03744,0.37431,1.86188,0.66888,0.7781,0.09456,0.49199,0.60025,0.60417,0.44912,0.50598,0.65236,0.21873
"Extant","Tragelaphini",,,,7,"LM3","mand",3359,406.319702,130.804092,87.627701,55.829311,26.05691,22.730379,39.031109,54.562248,15.14686,38.60931,11.3227,14.88213,7.2216,8.2512,4.10912,13.67871,6.49576,3.11887,1.93092,1.10731,1.66645,3.99615,0.91886,5.42359,0.79716,2.74833,0.60575,1.11596,0.76709,4.10703,0.35454,1.38879,0.78236,2.55203,1.67245,0.31165,0.93389,2.2509,0.81515,0.89787,0.25634,0.58552,0.33759,1.17497,0.68543,1.3946,0.2911,0.68033,0.52402,0.60732,0.14804,0.30865,0.11237,1.23559,0.23199,0.47535,0.40169,0.60667,0.37242,0.17676
"Extant","Tragelaphini",,,,7,"LM3","mand",3364,388.50119,126.280296,72.965111,45.250221,29.12228,24.70545,28.221359,48.447281,11.39343,36.126782,5.77174,18.695551,5.48258,9.19952,3.19006,10.10372,4.52187,6.65156,4.28686,4.07061,0.81386,3.04736,0.34759,1.95963,0.36168,3.97482,0.40523,1.49662,1.17834,4.04349,0.60316,2.83321,1.21767,2.96339,0.64731,0.54519,1.89014,2.05824,0.57405,0.84368,0.83312,0.87922,0.57616,0.75605,0.48454,1.33715,0.49336,0.3921,0.15979,0.53911,0.21353,1.05588,0.0778,0.64777,0.13406,0.46126,0.2481,0.52742,0.12778,0.25702
"Extant","Tragelaphini",,,,7,"LM3","mand",3368,368.049194,124.436302,91.521851,45.474468,20.94191,38.267262,28.760281,53.959251,11.56133,36.524319,9.22919,11.91271,7.24787,7.26294,1.70656,13.25436,3.60626,1.62722,3.01116,6.01773,1.82323,5.29443,0.85823,3.12273,1.76943,3.56609,1.46653,3.46988,0.75858,2.98112,0.69918,2.38725,0.45995,0.43261,2.31722,2.42222,0.71259,0.55818,1.20449,0.89068,0.32578,0.89388,0.47435,1.38083,0.72034,0.38057,0.32658,0.52917,0.8339,0.73197,0.09324,0.70742,0.65182,0.79986,0.21164,1.20126,0.26166,0.57185,0.30246,0.05288
"Extant","Tragelaphini",,,,7,"LM3","mand",4338,430.98291,155.998001,58.26379,47.30241,31.462429,22.92992,28.593411,33.122582,12.97023,39.07053,5.42559,26.030161,4.43084,2.76673,2.19665,4.35062,4.16229,6.58459,3.82535,2.92354,2.32091,1.96851,1.90888,1.83925,0.60561,1.24237,2.61176,1.32389,0.91362,0.89609,1.41756,2.9274,1.42164,0.88163,0.53622,1.39137,1.16809,0.97751,0.52973,1.45338,0.24889,1.50588,0.57976,0.44959,0.65373,0.91707,0.36877,0.63881,0.77229,1.08304,0.43531,0.23366,0.03326,0.69434,0.48337,0.36782,0.37262,0.30113,0.36389,0.46736
"Extant","Tragelaphini",,,,7,"LM3","mand",5239,442.121185,154.853806,86.459938,55.67857,21.37952,38.172089,39.389278,62.88414,15.20448,38.176071,9.85182,19.53647,5.47187,14.435,2.93226,12.04819,5.33293,3.16392,1.13093,2.20091,0.85978,3.5345,0.51244,4.25608,1.17808,3.84769,1.55398,0.72211,1.2405,3.02238,0.68492,3.47565,0.90712,1.64693,1.24885,2.13723,0.14534,2.3896,0.49547,0.39431,0.91036,0.698,0.60174,0.92893,0.84851,0.96924,0.28304,0.52518,0.42595,0.16622,0.48407,1.08396,0.37909,0.94912,0.17605,0.1297,0.23339,0.06694,0.18761,0.4341
"Extant","Tragelaphini",,,,7,"LM3","mand",5246,323.933685,109.222801,50.04422,50.18391,16.69713,9.51101,27.720209,44.709881,8.92239,27.777439,6.25222,20.165251,2.55031,5.16267,1.43375,7.67081,3.46903,3.62377,3.71556,2.17353,2.78222,2.30579,1.48264,1.59258,1.24999,1.57016,1.7357,1.56517,0.80889,1.77535,0.96385,2.16653,0.53329,1.46681,0.11633,1.82492,1.0265,1.08972,0.39961,0.5147,0.30523,0.55678,0.38046,0.54821,0.41006,0.84593,0.5531,0.27792,0.56536,0.78239,0.61339,0.30854,0.54856,0.14768,0.15896,0.65481,0.13603,0.07111,0.23333,0.3728
"Extant","Tragelaphini",,,,7,"LM3","mand",5250,417.064087,158.799698,110.802101,84.070358,12.19059,35.920231,50.584911,77.930458,16.28693,42.516102,2.32341,21.84338,5.24983,13.97608,9.97078,2.85752,5.97183,4.41269,2.9379,1.19096,1.79087,2.21379,2.38511,3.29626,0.6142,2.74346,1.56881,4.12886,1.71922,0.66891,2.09556,0.29126,1.39361,2.72819,0.62402,1.93278,1.22114,1.61428,0.5924,1.20385,1.15636,0.52737,0.42255,1.29034,0.40111,1.86525,0.22728,0.5482,0.7177,0.4603,0.27806,1.03196,0.47459,1.30082,0.45555,0.31054,0.1231,0.52857,0.47733,1.19861
"Extant","Tragelaphini",,,,7,"LM3","mand",5262,403.289795,124.9702,54.99437,27.232679,31.035021,25.64752,23.017731,37.739601,16.37056,38.822559,12.42228,21.4774,5.83268,12.76283,3.65604,8.08837,4.65143,9.934691,1.6986,1.95875,0.88955,4.37394,0.8868,3.93578,0.62057,2.65687,2.43345,3.26769,1.5791,5.84429,2.20179,2.63873,1.31639,0.9738,0.52463,1.20582,0.63938,1.85593,1.07292,0.78839,0.34833,1.23007,0.16274,1.50353,0.83595,1.46414,0.73875,1.45582,0.48822,0.53379,0.73912,0.5669,0.09285,0.09677,0.12674,0.9888,0.10794,0.41239,0.40056,0.16769
"Extant","Tragelaphini",,,,7,"LM3","mand",5266,374.931488,123.016403,62.115341,45.606701,27.895849,26.45792,27.866221,38.454128,12.63391,30.79357,10.69062,16.086781,3.01209,8.07817,5.62904,10.33863,5.10736,5.87183,2.20255,1.41285,2.7917,2.298,1.03531,1.4031,0.89211,5.90155,0.66938,1.02898,0.52347,2.47368,1.53241,1.37924,0.29651,1.92203,1.11845,1.36074,0.85274,1.28631,0.65843,1.33991,0.62222,0.76506,0.25832,1.24109,0.49359,0.81355,0.36329,0.35263,0.35351,0.41206,0.21906,0.75159,0.2925,0.35958,0.12653,1.20389,0.13138,0.54901,0.24799,0.38937
